permno,ticker,company_name,date,open_price,high_price,low_price,close_price,close_ratio
11308,KO,COCA COLA CO,1981-03-01,,37.875,35.125,36.875,1.0278745644599303
11404,ED,CONSOLIDATED EDISON CO NY INC,1981-03-01,,27.125,23.0,26.75,1.1505376344086022
11674,DTE,DETROIT EDISON CO,1981-03-01,,11.875,11.0,11.75,1.032967032967033
11762,ETN,EATON CORP,1981-03-01,,37.5,31.375,37.5,1.1764705882352942
11850,XON,EXXON CORP,1981-03-01,,73.0,67.75,68.625,0.953125
12052,GD,GENERAL DYNAMICS CORP,1981-03-01,,36.5,31.875,33.5,0.9925925925925926
12060,GE,GENERAL ELECTRIC CO,1981-03-01,,69.125,65.0,67.0,1.00374531835206
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1981-03-01,,65.25,61.375,62.375,0.9708171206225681
13856,PEP,PEPSICO INC,1981-03-01,,35.625,32.0,33.125,1.0192307692307692
13901,MO,PHILIP MORRIS INC,1981-03-01,,53.25,46.25,51.125,1.0651041666666667
13928,P,PHILLIPS PETROLEUM CO,1981-03-01,,51.75,45.625,46.5,0.9789473684210527
14541,SD,STANDARD OIL CO CALIFORNIA,1981-03-01,,93.375,39.25,41.0,0.44747612551159616
15579,TXN,TEXAS INSTRUMENTS INC,1981-03-01,,120.375,106.25,116.75,1.0435754189944133
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1981-03-01,,25.625,23.75,24.625,1.0154639175257731
16600,HSY,HERSHEY FOODS CORP,1981-03-01,,33.75,27.625,32.375,1.1310043668122272
16678,KR,KROGER CO,1981-03-01,,27.25,23.75,25.5,1.0251256281407035
17005,MES,MELVILLE CORP,1981-03-01,,45.0,41.0,44.125,1.014367816091954
17478,MHP,MCGRAW HILL INC,1981-03-01,,46.625,41.5,44.875,1.0813253012048194
17750,KMB,KIMBERLY CLARK CORP,1981-03-01,,66.5,62.625,65.875,1.0435643564356436
17830,UTX,UNITED TECHNOLOGIES CORP,1981-03-01,,57.125,53.5,56.25,1.0067114093959733
18163,PG,PROCTER & GAMBLE CO,1981-03-01,,74.375,69.5,70.5,0.9877408056042032
18411,SO,SOUTHERN CO,1981-03-01,,12.375,11.5,12.125,1.043010752688172
18542,CAT,CATERPILLAR TRACTOR INC,1981-03-01,,68.0,63.625,64.625,1.0058365758754864
18729,CL,COLGATE PALMOLIVE CO,1981-03-01,,17.375,15.5,16.0,1.0158730158730158
19350,DE,DEERE & CO,1981-03-01,,47.875,43.25,46.125,1.0365168539325842
19393,BMY,BRISTOL MYERS CO,1981-03-01,,58.125,53.5,56.5,1.018018018018018
19561,BA,BOEING CO,1981-03-01,,36.375,33.75,35.125,1.0035714285714286
20482,ABT,ABBOTT LABORATORIES,1981-03-01,,61.25,58.0,60.0,1.0020876826722338
21573,IP,INTERNATIONAL PAPER CO,1981-03-01,,51.5,45.75,50.25,1.0835579514824798
21776,PE,PHILADELPHIA ELECTRIC CO,1981-03-01,,12.75,11.125,12.125,0.9897959183673469
21936,PFE,PFIZER INC,1981-03-01,,54.625,49.25,54.25,1.085
22293,GLW,CORNING GLASS WORKS,1981-03-01,,71.5,65.125,69.5,1.0145985401459854
22509,PPG,P P G INDUSTRIES INC,1981-03-01,,55.875,46.25,54.125,1.0717821782178218
22592,MMM,MINNESOTA MINING & MFG CO,1981-03-01,,64.875,59.0,63.125,1.0059760956175299
22752,MRK,MERCK & CO INC,1981-03-01,,89.125,83.0,84.625,1.0134730538922156
22779,MOT,MOTOROLA INC,1981-03-01,,73.25,59.75,72.25,1.1491053677932406
23026,OEC,OHIO EDISON CO,1981-03-01,,12.875,11.0,12.5,0.9900990099009901
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1981-03-01,,19.0,17.25,18.0,0.972972972972973
23819,HAL,HALLIBURTON CO,1981-03-01,,78.25,69.0,76.0,0.9967213114754099
23931,NSP,NORTHERN STATES POWER CO MN,1981-03-01,,22.125,20.375,21.0,1.030674846625767
24010,MSU,MIDDLE SOUTH UTILITIES INC,1981-03-01,,12.375,11.0,11.875,0.979381443298969
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1981-03-01,,17.125,16.0,16.5,1.03125
24643,AA,ALUMINUM COMPANY AMER,1981-03-01,,37.0,32.5,35.0,1.0447761194029852
25320,CPB,CAMPBELL SOUP CO,1981-03-01,,33.25,30.625,31.875,1.0365853658536586
25785,F,FORD MOTOR CO DEL,1981-03-01,,26.0,19.625,24.0,1.2229299363057324
10145,ACD,ALLIED CHEMICAL CORP,1981-04-01,,56.5,49.125,52.5,1.0023866348448687
11308,KO,COCA COLA CO,1981-04-01,,39.25,34.375,34.625,0.9389830508474576
11404,ED,CONSOLIDATED EDISON CO NY INC,1981-04-01,,28.75,26.0,28.375,1.060747663551402
11674,DTE,DETROIT EDISON CO,1981-04-01,,11.75,11.0,11.5,0.9787234042553191
11762,ETN,EATON CORP,1981-04-01,,40.0,37.5,38.625,1.03
11850,XON,EXXON CORP,1981-04-01,,69.0,66.25,68.5,0.9981785063752276
12052,GD,GENERAL DYNAMICS CORP,1981-04-01,,35.625,30.375,34.0,1.0149253731343284
12060,GE,GENERAL ELECTRIC CO,1981-04-01,,69.875,65.125,65.625,0.9794776119402985
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1981-04-01,,63.375,58.625,58.625,0.9398797595190381
13856,PEP,PEPSICO INC,1981-04-01,,36.5,33.0,33.0,0.9962264150943396
13901,MO,PHILIP MORRIS INC,1981-04-01,,54.0,49.375,50.75,0.9926650366748166
13928,P,PHILLIPS PETROLEUM CO,1981-04-01,,47.25,39.0,40.875,0.8790322580645161
14541,SD,STANDARD OIL CO CALIFORNIA,1981-04-01,,41.875,35.75,41.375,1.0091463414634145
15579,TXN,TEXAS INSTRUMENTS INC,1981-04-01,,126.25,109.5,110.25,0.9443254817987152
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1981-04-01,,25.875,24.0,25.25,1.0253807106598984
16600,HSY,HERSHEY FOODS CORP,1981-04-01,,36.125,32.5,35.625,1.1003861003861004
16678,KR,KROGER CO,1981-04-01,,27.875,24.0,26.625,1.0441176470588236
17005,MES,MELVILLE CORP,1981-04-01,,48.0,43.375,45.625,1.0339943342776203
17478,MHP,MCGRAW HILL INC,1981-04-01,,48.0,42.75,47.0,1.0473537604456824
17750,KMB,KIMBERLY CLARK CORP,1981-04-01,,66.0,61.0,63.5,0.9639468690702088
17830,UTX,UNITED TECHNOLOGIES CORP,1981-04-01,,61.0,55.125,59.25,1.0533333333333332
18163,PG,PROCTER & GAMBLE CO,1981-04-01,,75.875,68.0,71.75,1.0177304964539007
18411,SO,SOUTHERN CO,1981-04-01,,12.5,11.375,11.375,0.9381443298969072
18542,CAT,CATERPILLAR TRACTOR INC,1981-04-01,,73.25,61.125,71.875,1.1121856866537718
18729,CL,COLGATE PALMOLIVE CO,1981-04-01,,18.375,15.625,17.75,1.109375
19350,DE,DEERE & CO,1981-04-01,,47.125,43.5,44.375,0.962059620596206
19393,BMY,BRISTOL MYERS CO,1981-04-01,,58.75,52.625,53.875,0.9535398230088495
19561,BA,BOEING CO,1981-04-01,,36.0,33.0,34.0,0.9679715302491103
20482,ABT,ABBOTT LABORATORIES,1981-04-01,,60.5,57.25,57.75,0.9625
21573,IP,INTERNATIONAL PAPER CO,1981-04-01,,50.25,45.625,46.125,0.917910447761194
21776,PE,PHILADELPHIA ELECTRIC CO,1981-04-01,,13.0,12.125,12.375,1.0206185567010309
21936,PFE,PFIZER INC,1981-04-01,,54.875,50.5,54.5,1.0046082949308757
22293,GLW,CORNING GLASS WORKS,1981-04-01,,73.25,67.0,67.625,0.9730215827338129
22509,PPG,P P G INDUSTRIES INC,1981-04-01,,58.25,50.5,51.0,0.9422632794457275
22592,MMM,MINNESOTA MINING & MFG CO,1981-04-01,,65.0,60.125,60.5,0.9584158415841584
22752,MRK,MERCK & CO INC,1981-04-01,,96.375,85.0,91.0,1.0753323485967503
22779,MOT,MOTOROLA INC,1981-04-01,,86.75,70.875,77.625,1.0743944636678202
23026,OEC,OHIO EDISON CO,1981-04-01,,12.875,12.0,12.125,0.97
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1981-04-01,,18.5,17.25,18.0,1.0
23819,HAL,HALLIBURTON CO,1981-04-01,,76.0,61.75,65.25,0.8585526315789473
23931,NSP,NORTHERN STATES POWER CO MN,1981-04-01,,23.25,20.375,23.0,1.0952380952380951
24010,MSU,MIDDLE SOUTH UTILITIES INC,1981-04-01,,12.125,11.125,11.625,0.9789473684210527
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1981-04-01,,16.875,15.875,16.25,0.9848484848484849
24643,AA,ALUMINUM COMPANY AMER,1981-04-01,,37.5,33.75,33.75,0.9642857142857143
25320,CPB,CAMPBELL SOUP CO,1981-04-01,,32.5,30.75,31.5,0.9882352941176471
25785,F,FORD MOTOR CO DEL,1981-04-01,,24.375,21.25,21.375,0.890625
10145,ALD,ALLIED CORP,1981-05-01,,58.625,51.875,54.25,1.0333333333333332
11308,KO,COCA COLA CO,1981-05-01,,37.75,33.75,37.375,1.0794223826714802
11404,ED,CONSOLIDATED EDISON CO NY INC,1981-05-01,,28.875,26.25,28.125,0.9911894273127754
11674,DTE,DETROIT EDISON CO,1981-05-01,,11.625,11.125,11.375,0.9891304347826086
11762,ETN,EATON CORP,1981-05-01,,38.625,34.25,35.0,0.9061488673139159
11850,XON,EXXON CORP,1981-05-01,,69.25,63.625,64.75,0.9452554744525548
12052,GD,GENERAL DYNAMICS CORP,1981-05-01,,34.25,31.625,32.0,0.9411764705882353
12060,GE,GENERAL ELECTRIC CO,1981-05-01,,66.75,62.25,65.75,1.0019047619047619
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1981-05-01,,59.375,55.125,58.75,1.0021321961620469
13856,PEP,PEPSICO INC,1981-05-01,,35.75,32.5,35.0,1.0606060606060606
13901,MO,PHILIP MORRIS INC,1981-05-01,,53.25,48.625,52.0,1.0246305418719213
13928,P,PHILLIPS PETROLEUM CO,1981-05-01,,43.625,35.625,36.375,0.8899082568807339
14541,SD,STANDARD OIL CO CALIFORNIA,1981-05-01,,43.25,37.75,37.75,0.9123867069486404
15579,TXN,TEXAS INSTRUMENTS INC,1981-05-01,,120.25,108.25,114.5,1.038548752834467
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1981-05-01,,26.125,24.0,25.5,1.00990099009901
16600,HSY,HERSHEY FOODS CORP,1981-05-01,,38.5,33.125,38.0,1.0666666666666667
16678,KR,KROGER CO,1981-05-01,,26.5,23.0,24.75,0.9295774647887324
17005,MES,MELVILLE CORP,1981-05-01,,47.0,42.5,47.0,1.0301369863013699
17478,MHP,MCGRAW HILL INC,1981-05-01,,51.375,44.875,51.125,1.0877659574468086
17750,KMB,KIMBERLY CLARK CORP,1981-05-01,,68.0,60.5,67.375,1.0610236220472442
17830,UTX,UNITED TECHNOLOGIES CORP,1981-05-01,,59.5,56.625,57.875,0.9767932489451476
18163,PG,PROCTER & GAMBLE CO,1981-05-01,,71.75,67.375,70.5,0.9825783972125436
18411,SO,SOUTHERN CO,1981-05-01,,11.625,10.875,11.625,1.021978021978022
18542,CAT,CATERPILLAR TRACTOR INC,1981-05-01,,72.25,67.25,68.0,0.9460869565217391
18729,CL,COLGATE PALMOLIVE CO,1981-05-01,,18.0,15.75,17.375,0.9788732394366197
19350,DE,DEERE & CO,1981-05-01,,45.0,41.5,42.625,0.9605633802816902
19393,BMY,BRISTOL MYERS CO,1981-05-01,,54.375,51.125,53.625,0.9953596287703016
19561,BA,BOEING CO,1981-05-01,,34.375,31.25,32.5,0.9558823529411765
20482,ABT,ABBOTT LABORATORIES,1981-05-01,,57.875,55.375,55.75,0.9653679653679653
21573,IP,INTERNATIONAL PAPER CO,1981-05-01,,47.25,43.0,46.75,1.013550135501355
21776,PE,PHILADELPHIA ELECTRIC CO,1981-05-01,,12.875,11.875,12.375,1.0
21936,PFE,PFIZER INC,1981-05-01,,54.625,48.25,52.5,0.963302752293578
22293,GLW,CORNING GLASS WORKS,1981-05-01,,71.75,64.375,71.0,1.0499075785582255
22509,PPG,P P G INDUSTRIES INC,1981-05-01,,54.5,48.75,51.25,1.0049019607843137
22592,MMM,MINNESOTA MINING & MFG CO,1981-05-01,,61.125,55.5,56.25,0.9297520661157025
22752,MRK,MERCK & CO INC,1981-05-01,,101.5,85.75,100.5,1.1043956043956045
22779,MOT,MOTOROLA INC,1981-05-01,,90.5,73.0,86.0,1.107890499194847
23026,OEC,OHIO EDISON CO,1981-05-01,,12.875,12.0,12.75,1.0515463917525774
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1981-05-01,,18.75,17.0,18.375,1.0208333333333333
23819,HAL,HALLIBURTON CO,1981-05-01,,67.0,60.625,61.0,0.9348659003831418
23931,NSP,NORTHERN STATES POWER CO MN,1981-05-01,,24.0,22.375,23.75,1.0326086956521738
24010,MSU,MIDDLE SOUTH UTILITIES INC,1981-05-01,,12.375,11.0,12.375,1.064516129032258
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1981-05-01,,16.5,15.375,16.375,1.0076923076923077
24643,AA,ALUMINUM COMPANY AMER,1981-05-01,,33.75,30.625,32.75,0.9703703703703703
25320,CPB,CAMPBELL SOUP CO,1981-05-01,,31.25,28.5,29.0,0.9206349206349206
25785,F,FORD MOTOR CO DEL,1981-05-01,,23.75,20.875,23.0,1.0760233918128654
10145,ALD,ALLIED CORP,1981-06-01,,55.875,52.25,53.875,0.9930875576036866
11308,KO,COCA COLA CO,1981-06-01,,40.25,34.375,34.75,0.9297658862876255
11404,ED,CONSOLIDATED EDISON CO NY INC,1981-06-01,,30.5,27.625,28.75,1.0222222222222221
11674,DTE,DETROIT EDISON CO,1981-06-01,,12.25,11.25,11.375,1.0
11762,ETN,EATON CORP,1981-06-01,,41.5,36.5,37.5,1.0714285714285714
11850,XON,EXXON CORP,1981-06-01,,68.375,33.25,34.25,0.528957528957529
12052,GD,GENERAL DYNAMICS CORP,1981-06-01,,34.75,31.0,32.375,1.01171875
12060,GE,GENERAL ELECTRIC CO,1981-06-01,,66.875,61.625,61.875,0.94106463878327
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1981-06-01,,60.75,57.125,57.875,0.9851063829787234
13856,PEP,PEPSICO INC,1981-06-01,,37.625,34.375,35.375,1.0107142857142857
13901,MO,PHILIP MORRIS INC,1981-06-01,,53.25,49.25,49.75,0.9567307692307693
13928,P,PHILLIPS PETROLEUM CO,1981-06-01,,38.5,34.0,38.25,1.0515463917525774
14541,SD,STANDARD OIL CO CALIFORNIA,1981-06-01,,38.625,35.125,37.5,0.9933774834437086
15579,TXN,TEXAS INSTRUMENTS INC,1981-06-01,,112.25,97.0,97.0,0.8471615720524017
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1981-06-01,,28.0,24.75,25.5,1.0
16600,HSY,HERSHEY FOODS CORP,1981-06-01,,41.0,36.625,37.625,0.9901315789473685
16678,KR,KROGER CO,1981-06-01,,25.375,23.0,24.25,0.9797979797979798
17005,MES,MELVILLE CORP,1981-06-01,,47.75,43.0,43.75,0.9308510638297872
17478,MHP,MCGRAW HILL INC,1981-06-01,,56.0,50.5,51.75,1.0122249388753055
17750,KMB,KIMBERLY CLARK CORP,1981-06-01,,71.5,67.125,70.5,1.0463821892393321
17830,UTX,UNITED TECHNOLOGIES CORP,1981-06-01,,58.5,54.75,55.375,0.9568034557235421
18163,PG,PROCTER & GAMBLE CO,1981-06-01,,78.0,70.5,75.75,1.074468085106383
18411,SO,SOUTHERN CO,1981-06-01,,12.625,11.125,12.0,1.032258064516129
18542,CAT,CATERPILLAR TRACTOR INC,1981-06-01,,70.5,64.625,65.625,0.9650735294117647
18729,CL,COLGATE PALMOLIVE CO,1981-06-01,,18.25,16.625,17.0,0.9784172661870504
19350,DE,DEERE & CO,1981-06-01,,42.875,38.625,39.25,0.9208211143695014
19393,BMY,BRISTOL MYERS CO,1981-06-01,,56.0,49.875,49.875,0.9300699300699301
19561,BA,BOEING CO,1981-06-01,,33.5,29.625,30.625,0.9423076923076923
20482,ABT,ABBOTT LABORATORIES,1981-06-01,,32.25,27.625,31.5,0.5650224215246636
21573,IP,INTERNATIONAL PAPER CO,1981-06-01,,49.5,45.75,45.75,0.9786096256684492
21776,PE,PHILADELPHIA ELECTRIC CO,1981-06-01,,13.625,12.125,13.5,1.0909090909090908
21936,PFE,PFIZER INC,1981-06-01,,54.0,47.625,48.0,0.9142857142857143
22293,GLW,CORNING GLASS WORKS,1981-06-01,,75.25,65.75,68.0,0.9577464788732394
22509,PPG,P P G INDUSTRIES INC,1981-06-01,,51.875,45.25,47.0,0.9170731707317074
22592,MMM,MINNESOTA MINING & MFG CO,1981-06-01,,61.5,56.5,57.5,1.0222222222222221
22752,MRK,MERCK & CO INC,1981-06-01,,103.0,92.0,92.5,0.9203980099502488
22779,MOT,MOTOROLA INC,1981-06-01,,86.25,69.0,71.5,0.8313953488372093
23026,OEC,OHIO EDISON CO,1981-06-01,,13.5,11.875,12.5,0.9803921568627451
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1981-06-01,,19.75,17.25,18.375,1.0
23819,HAL,HALLIBURTON CO,1981-06-01,,61.5,53.75,59.75,0.9795081967213115
23931,NSP,NORTHERN STATES POWER CO MN,1981-06-01,,27.0,24.0,25.25,1.063157894736842
24010,MSU,MIDDLE SOUTH UTILITIES INC,1981-06-01,,13.125,11.25,12.25,0.98989898989899
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1981-06-01,,17.75,16.0,17.0,1.0381679389312977
24643,AA,ALUMINUM COMPANY AMER,1981-06-01,,33.25,29.5,29.75,0.9083969465648855
25320,CPB,CAMPBELL SOUP CO,1981-06-01,,30.5,28.625,28.75,0.9913793103448276
25785,F,FORD MOTOR CO DEL,1981-06-01,,25.0,22.75,23.875,1.0380434782608696
10145,ALD,ALLIED CORP,1981-07-01,,59.875,52.25,53.75,0.9976798143851509
11308,KO,COCA COLA CO,1981-07-01,,34.75,32.0,34.0,0.9784172661870504
11404,ED,CONSOLIDATED EDISON CO NY INC,1981-07-01,,29.875,28.125,29.5,1.0260869565217392
11674,DTE,DETROIT EDISON CO,1981-07-01,,11.5,11.125,11.5,1.010989010989011
11762,ETN,EATON CORP,1981-07-01,,37.25,33.5,34.0,0.9066666666666666
11850,XON,EXXON CORP,1981-07-01,,35.625,33.125,35.0,1.0218978102189782
12052,GD,GENERAL DYNAMICS CORP,1981-07-01,,32.625,25.875,28.75,0.888030888030888
