permno,ticker,company_name,date,open_price,high_price,low_price,close_price,close_ratio
21776,PE,PHILADELPHIA ELECTRIC CO,1964-03-01,,33.625,32.5,32.625,0.9886363636363636
21936,PFE,PFIZER CHAS & CO INC,1964-03-01,,50.5,46.25,46.5,0.9323308270676691
22293,GLW,CORNING GLASS WORKS,1964-03-01,,229.0,217.0,219.75,0.9854260089686099
22509,PPG,PITTSBURGH PLATE GLASS CO,1964-03-01,,69.5,61.125,68.125,1.1122448979591837
22592,MMM,MINNESOTA MINING & MFG CO,1964-03-01,,68.625,64.625,64.625,0.9609665427509294
22752,MRK,MERCK & CO INC,1964-03-01,,121.375,116.0,116.75,0.989406779661017
22779,MOT,MOTOROLA INC,1964-03-01,,101.5,87.0,95.25,1.07475317348378
23026,OEC,OHIO EDISON CO,1964-03-01,,50.75,49.5,50.0,1.0075566750629723
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1964-03-01,,78.375,74.5,74.5,0.9536
23819,HAL,HALLIBURTON CO,1964-03-01,,65.125,60.75,63.25,1.0476190476190477
23931,NSP,NORTHERN STATES POWER CO MN,1964-03-01,,36.875,35.125,35.125,0.9929328621908127
24010,MSU,MIDDLE SOUTH UTILITIES INC,1964-03-01,,41.5,39.25,41.375,1.034375
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1964-03-01,,42.0,40.75,40.75,0.9819277108433735
24643,AA,ALUMINUM COMPANY AMER,1964-03-01,,79.25,73.25,76.875,1.056701030927835
25320,CPB,CAMPBELL SOUP CO,1964-03-01,,118.0,112.0,117.5,1.0432852386237514
25785,F,FORD MOTOR CO DEL,1964-03-01,,58.25,53.75,53.875,0.9885321100917431
10145,ACD,ALLIED CHEMICAL CORP,1964-04-01,,57.375,52.625,54.25,0.9623059866962306
11308,KO,COCA COLA CO,1964-04-01,,129.75,125.5,126.5,1.0059642147117296
11404,ED,CONSOLIDATED EDISON CO NY INC,1964-04-01,,87.25,84.75,85.0,0.9869375907111756
11674,DTE,DETROIT EDISON CO,1964-04-01,,32.625,32.125,32.375,1.0077821011673151
11762,ENX,EATON MFG CO,1964-04-01,,45.375,43.125,43.25,0.9857549857549858
11850,J,STANDARD OIL CO N J,1964-04-01,,87.375,82.5,86.0,1.0238095238095237
12052,GD,GENERAL DYNAMICS CORP,1964-04-01,,29.625,25.5,25.625,0.8836206896551724
12060,GE,GENERAL ELECTRIC CO,1964-04-01,,89.125,82.25,82.375,0.9441260744985673
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1964-04-01,,601.5,570.25,570.25,0.9596129575094657
13856,PEP,PEPSI COLA CO,1964-04-01,,52.25,49.375,51.25,1.0301507537688441
13901,MO,PHILIP MORRIS INC,1964-04-01,,85.0,77.75,81.0,1.0418006430868167
13928,P,PHILLIPS PETROLEUM CO,1964-04-01,,52.5,48.625,50.5,1.030612244897959
14541,SD,STANDARD OIL CO CALIFORNIA,1964-04-01,,67.25,60.125,67.25,1.104722792607803
15579,TXN,TEXAS INSTRUMENTS INC,1964-04-01,,83.875,74.0,75.0,0.9933774834437086
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1964-04-01,,31.75,31.0,31.0,0.9841269841269841
16600,HSY,HERSHEY CHOCOLATE CORP,1964-04-01,,38.375,35.875,38.0,1.0555555555555556
16678,KR,KROGER CO,1964-04-01,,31.5,27.625,30.75,1.1181818181818182
17005,MES,MELVILLE SHOE CORP,1964-04-01,,20.375,17.75,17.75,0.993006993006993
17478,MHP,MCGRAW HILL INC,1964-04-01,,38.25,35.625,36.0,1.006993006993007
17750,KMB,KIMBERLY CLARK CORP,1964-04-01,,65.25,62.0,62.5,1.0040160642570282
17830,UA,UNITED AIRCRAFT CORP,1964-04-01,,49.25,43.25,43.75,0.9308510638297872
18163,PG,PROCTER & GAMBLE CO,1964-04-01,,85.25,81.0,81.25,0.9601181683899557
18411,SO,SOUTHERN CO,1964-04-01,,57.75,54.5,56.5,1.0319634703196348
18542,CTR,CATERPILLAR TRACTOR INC,1964-04-01,,63.5,59.0,60.0,0.975609756097561
18729,CL,COLGATE PALMOLIVE CO,1964-04-01,,44.125,41.75,42.25,0.976878612716763
19350,DE,DEERE & CO,1964-04-01,,45.875,40.375,40.625,0.9558823529411765
19393,BMY,BRISTOL MYERS CO,1964-04-01,,68.375,62.0,64.75,1.036
19561,BA,BOEING CO,1964-04-01,,46.875,41.625,42.875,0.9772079772079773
20482,ABT,ABBOTT LABORATORIES,1964-04-01,,117.5,110.375,111.25,1.006787330316742
21573,IP,INTERNATIONAL PAPER CO,1964-04-01,,34.75,32.0,32.875,1.0193798449612403
21776,PE,PHILADELPHIA ELECTRIC CO,1964-04-01,,34.0,32.125,32.75,1.003831417624521
21936,PFE,PFIZER CHAS & CO INC,1964-04-01,,48.75,46.625,47.5,1.021505376344086
22293,GLW,CORNING GLASS WORKS,1964-04-01,,239.75,219.0,233.5,1.062571103526735
22509,PPG,PITTSBURGH PLATE GLASS CO,1964-04-01,,71.125,66.25,68.75,1.0091743119266054
22592,MMM,MINNESOTA MINING & MFG CO,1964-04-01,,67.625,61.625,62.25,0.9632495164410058
22752,MRK,MERCK & CO INC,1964-04-01,,117.75,112.0,112.625,0.9646680942184154
22779,MOT,MOTOROLA INC,1964-04-01,,104.75,94.25,96.5,1.0131233595800524
23026,OEC,OHIO EDISON CO,1964-04-01,,50.75,49.625,50.75,1.015
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1964-04-01,,78.0,74.375,77.625,1.0419463087248322
23819,HAL,HALLIBURTON CO,1964-04-01,,64.375,59.5,60.25,0.9525691699604744
23931,NSP,NORTHERN STATES POWER CO MN,1964-04-01,,35.75,34.75,35.375,1.00711743772242
24010,MSU,MIDDLE SOUTH UTILITIES INC,1964-04-01,,44.0,41.375,42.5,1.027190332326284
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1964-04-01,,42.375,40.625,41.5,1.01840490797546
24643,AA,ALUMINUM COMPANY AMER,1964-04-01,,82.25,75.5,75.75,0.9853658536585366
25320,CPB,CAMPBELL SOUP CO,1964-04-01,,39.25,36.5,37.0,0.3148936170212766
25785,F,FORD MOTOR CO DEL,1964-04-01,,58.875,53.25,55.25,1.025522041763341
10145,ACD,ALLIED CHEMICAL CORP,1964-05-01,,55.25,51.125,53.5,0.9861751152073732
11308,KO,COCA COLA CO,1964-05-01,,132.0,126.0,127.75,1.0098814229249011
11404,ED,CONSOLIDATED EDISON CO NY INC,1964-05-01,,86.0,84.125,84.375,0.9926470588235294
11674,DTE,DETROIT EDISON CO,1964-05-01,,32.875,32.125,32.5,1.0038610038610039
11762,ENX,EATON MFG CO,1964-05-01,,43.625,41.125,42.0,0.9710982658959537
11850,J,STANDARD OIL CO N J,1964-05-01,,90.875,85.375,87.125,1.0130813953488371
12052,GD,GENERAL DYNAMICS CORP,1964-05-01,,26.875,24.5,26.75,1.0439024390243903
12060,GE,GENERAL ELECTRIC CO,1964-05-01,,84.375,80.5,81.0,0.9833080424886191
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1964-05-01,,590.75,468.0,480.0,0.8417360806663744
13856,PEP,PEPSI COLA CO,1964-05-01,,56.5,50.0,54.25,1.0585365853658537
13901,MO,PHILIP MORRIS INC,1964-05-01,,81.5,79.75,80.0,0.9876543209876543
13928,P,PHILLIPS PETROLEUM CO,1964-05-01,,51.625,48.0,48.375,0.9579207920792079
14541,SD,STANDARD OIL CO CALIFORNIA,1964-05-01,,68.125,60.75,61.875,0.9200743494423792
15579,TXN,TEXAS INSTRUMENTS INC,1964-05-01,,78.5,69.875,71.0,0.9466666666666667
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1964-05-01,,32.75,30.625,32.125,1.0362903225806452
16600,HSY,HERSHEY CHOCOLATE CORP,1964-05-01,,38.25,35.25,36.5,0.9605263157894737
16678,KR,KROGER CO,1964-05-01,,32.0,30.125,32.0,1.040650406504065
17005,MES,MELVILLE SHOE CORP,1964-05-01,,18.875,17.375,18.625,1.0492957746478873
17478,MHP,MCGRAW HILL INC,1964-05-01,,37.5,36.0,36.125,1.0034722222222223
17750,KMB,KIMBERLY CLARK CORP,1964-05-01,,63.0,58.5,60.875,0.974
17830,UA,UNITED AIRCRAFT CORP,1964-05-01,,46.5,43.625,45.25,1.0342857142857143
18163,PG,PROCTER & GAMBLE CO,1964-05-01,,83.125,80.0,80.25,0.9876923076923076
18411,SO,SOUTHERN CO,1964-05-01,,59.75,56.375,59.25,1.0486725663716814
18542,CTR,CATERPILLAR TRACTOR INC,1964-05-01,,63.125,57.25,61.875,1.03125
18729,CL,COLGATE PALMOLIVE CO,1964-05-01,,46.125,42.25,45.125,1.0680473372781065
19350,DE,DEERE & CO,1964-05-01,,43.875,40.625,43.125,1.0615384615384615
19393,BMY,BRISTOL MYERS CO,1964-05-01,,67.75,64.0,66.25,1.0231660231660231
19561,BA,BOEING CO,1964-05-01,,51.75,42.75,49.125,1.1457725947521866
20482,ABT,ABBOTT LABORATORIES,1964-05-01,,114.0,37.125,39.375,0.3539325842696629
21573,IP,INTERNATIONAL PAPER CO,1964-05-01,,33.625,31.75,31.75,0.9657794676806084
21776,PE,PHILADELPHIA ELECTRIC CO,1964-05-01,,33.5,32.75,33.125,1.0114503816793894
21936,PFE,PFIZER CHAS & CO INC,1964-05-01,,49.25,44.875,45.375,0.9552631578947368
22293,GLW,CORNING GLASS WORKS,1964-05-01,,238.5,226.0,229.25,0.9817987152034261
22509,PPG,PITTSBURGH PLATE GLASS CO,1964-05-01,,73.875,68.75,73.875,1.0745454545454545
22592,MMM,MINNESOTA MINING & MFG CO,1964-05-01,,63.875,59.125,59.5,0.9558232931726908
22752,MRK,MERCK & CO INC,1964-05-01,,116.0,34.875,35.125,0.3118756936736959
22779,MOT,MOTOROLA INC,1964-05-01,,109.75,92.25,93.5,0.9689119170984456
23026,OEC,OHIO EDISON CO,1964-05-01,,50.75,49.25,49.625,0.9778325123152709
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1964-05-01,,78.375,37.25,37.25,0.47987117552334946
23819,HAL,HALLIBURTON CO,1964-05-01,,65.625,60.0,62.5,1.037344398340249
23931,NSP,NORTHERN STATES POWER CO MN,1964-05-01,,36.25,34.625,34.75,0.9823321554770318
24010,MSU,MIDDLE SOUTH UTILITIES INC,1964-05-01,,42.875,41.25,41.5,0.9764705882352941
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1964-05-01,,42.25,40.5,41.0,0.9879518072289156
24643,AA,ALUMINUM COMPANY AMER,1964-05-01,,80.0,73.0,73.25,0.966996699669967
25320,CPB,CAMPBELL SOUP CO,1964-05-01,,39.0,36.75,37.375,1.010135135135135
25785,F,FORD MOTOR CO DEL,1964-05-01,,56.875,52.375,53.0,0.9592760180995475
10145,ACD,ALLIED CHEMICAL CORP,1964-06-01,,54.625,52.25,54.625,1.0210280373831775
11308,KO,COCA COLA CO,1964-06-01,,132.0,124.5,131.375,1.028375733855186
11404,ED,CONSOLIDATED EDISON CO NY INC,1964-06-01,,90.75,83.375,89.125,1.0562962962962963
11674,DTE,DETROIT EDISON CO,1964-06-01,,33.0,32.0,32.0,0.9846153846153847
11762,ENX,EATON MFG CO,1964-06-01,,45.75,39.0,45.5,1.0833333333333333
11850,J,STANDARD OIL CO N J,1964-06-01,,88.25,83.375,87.0,0.9985652797704447
12052,GD,GENERAL DYNAMICS CORP,1964-06-01,,28.375,26.25,26.875,1.0046728971962617
12060,GE,GENERAL ELECTRIC CO,1964-06-01,,81.125,78.75,79.75,0.9845679012345679
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1964-06-01,,483.5,461.0,477.0,0.99375
13856,PEP,PEPSI COLA CO,1964-06-01,,60.75,50.75,60.5,1.1152073732718895
13901,MO,PHILIP MORRIS INC,1964-06-01,,81.75,76.75,77.625,0.9703125
13928,P,PHILLIPS PETROLEUM CO,1964-06-01,,53.25,48.0,53.0,1.0956072351421189
14541,SD,STANDARD OIL CO CALIFORNIA,1964-06-01,,65.75,61.0,64.375,1.0404040404040404
15579,TXN,TEXAS INSTRUMENTS INC,1964-06-01,,76.875,66.625,75.625,1.0651408450704225
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1964-06-01,,33.125,31.75,33.0,1.027237354085603
16600,HSY,HERSHEY CHOCOLATE CORP,1964-06-01,,36.75,34.125,34.75,0.952054794520548
16678,KR,KROGER CO,1964-06-01,,34.375,30.875,34.0,1.0625
17005,MES,MELVILLE SHOE CORP,1964-06-01,,21.75,18.0,21.0,1.1275167785234899
17478,MHP,MCGRAW HILL INC,1964-06-01,,36.875,33.375,36.5,1.0103806228373702
17750,KMB,KIMBERLY CLARK CORP,1964-06-01,,61.5,57.75,57.875,0.9507186858316222
17830,UA,UNITED AIRCRAFT CORP,1964-06-01,,49.625,44.375,49.375,1.091160220994475
18163,PG,PROCTER & GAMBLE CO,1964-06-01,,84.0,80.0,82.75,1.0311526479750779
18411,SO,SOUTHERN CO,1964-06-01,,62.25,59.0,61.25,1.0337552742616034
18542,CTR,CATERPILLAR TRACTOR INC,1964-06-01,,65.875,61.0,65.625,1.0606060606060606
18729,CL,COLGATE PALMOLIVE CO,1964-06-01,,48.0,44.125,46.875,1.038781163434903
19350,DE,DEERE & CO,1964-06-01,,45.625,40.0,45.125,1.046376811594203
19393,BMY,BRISTOL MYERS CO,1964-06-01,,66.25,62.5,63.5,0.9584905660377359
19561,BA,BOEING CO,1964-06-01,,55.0,48.375,53.125,1.0814249363867685
20482,ABT,ABBOTT LABORATORIES,1964-06-01,,39.375,37.375,38.25,0.9714285714285714
21573,IP,INTERNATIONAL PAPER CO,1964-06-01,,33.125,30.25,31.75,1.0
21776,PE,PHILADELPHIA ELECTRIC CO,1964-06-01,,33.75,32.75,32.875,0.9924528301886792
21936,PFE,PFIZER CHAS & CO INC,1964-06-01,,47.25,44.25,46.875,1.0330578512396693
22293,GLW,CORNING GLASS WORKS,1964-06-01,,230.5,220.0,228.625,0.9972737186477645
22509,PPG,PITTSBURGH PLATE GLASS CO,1964-06-01,,76.625,71.125,74.25,1.0050761421319796
22592,MMM,MINNESOTA MINING & MFG CO,1964-06-01,,61.0,57.875,58.75,0.9873949579831933
22752,MRK,MERCK & CO INC,1964-06-01,,37.875,34.375,37.25,1.0604982206405693
22779,MOT,MOTOROLA INC,1964-06-01,,97.25,88.25,91.25,0.9759358288770054
23026,OEC,OHIO EDISON CO,1964-06-01,,52.625,49.25,52.625,1.0604534005037782
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1964-06-01,,37.875,35.625,37.75,1.0134228187919463
23819,HAL,HALLIBURTON CO,1964-06-01,,34.5,29.75,33.375,0.534
23931,NSP,NORTHERN STATES POWER CO MN,1964-06-01,,35.25,33.5,34.25,0.9856115107913669
24010,MSU,MIDDLE SOUTH UTILITIES INC,1964-06-01,,45.75,41.125,45.0,1.0843373493975903
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1964-06-01,,44.5,40.125,44.0,1.0731707317073171
24643,AA,ALUMINUM COMPANY AMER,1964-06-01,,73.875,70.25,71.625,0.9778156996587031
25320,CPB,CAMPBELL SOUP CO,1964-06-01,,38.0,36.5,37.0,0.9899665551839465
25785,F,FORD MOTOR CO DEL,1964-06-01,,54.25,50.625,52.5,0.9905660377358491
10145,ACD,ALLIED CHEMICAL CORP,1964-07-01,,56.0,52.5,52.75,0.965675057208238
11308,KO,COCA COLA CO,1964-07-01,,138.75,131.25,138.0,1.0504281636536632
11404,ED,CONSOLIDATED EDISON CO NY INC,1964-07-01,,93.5,89.25,92.625,1.0392706872370265
11674,DTE,DETROIT EDISON CO,1964-07-01,,35.5,31.875,35.25,1.1015625
11762,ENX,EATON MFG CO,1964-07-01,,48.5,45.625,46.0,1.010989010989011
11850,J,STANDARD OIL CO N J,1964-07-01,,90.0,87.0,88.5,1.0172413793103448
12052,GD,GENERAL DYNAMICS CORP,1964-07-01,,31.25,26.625,31.25,1.1627906976744187
12060,GE,GENERAL ELECTRIC CO,1964-07-01,,85.75,79.875,83.375,1.0454545454545454
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1964-07-01,,492.0,460.0,462.0,0.9685534591194969
13856,PEP,PEPSI COLA CO,1964-07-01,,63.375,58.75,60.75,1.0041322314049588
13901,MO,PHILIP MORRIS INC,1964-07-01,,78.75,73.5,73.875,0.9516908212560387
13928,P,PHILLIPS PETROLEUM CO,1964-07-01,,56.0,52.25,55.0,1.0377358490566038
14541,SD,STANDARD OIL CO CALIFORNIA,1964-07-01,,68.375,64.125,66.0,1.025242718446602
15579,TXN,TEXAS INSTRUMENTS INC,1964-07-01,,80.375,74.875,78.125,1.0330578512396693
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1964-07-01,,33.25,31.75,33.25,1.0075757575757576
16600,HSY,HERSHEY CHOCOLATE CORP,1964-07-01,,37.5,34.5,35.25,1.014388489208633
16678,KR,KROGER CO,1964-07-01,,35.75,33.25,35.0,1.0294117647058825
17005,MES,MELVILLE SHOE CORP,1964-07-01,,21.125,19.875,19.875,0.9464285714285714
17478,MHP,MCGRAW HILL INC,1964-07-01,,37.0,34.5,35.0,0.958904109589041
17750,KMB,KIMBERLY CLARK CORP,1964-07-01,,60.75,57.125,57.75,0.9978401727861771
17830,UA,UNITED AIRCRAFT CORP,1964-07-01,,49.625,46.75,47.5,0.9620253164556962
18163,PG,PROCTER & GAMBLE CO,1964-07-01,,86.25,82.75,84.25,1.0181268882175227
18411,SO,SOUTHERN CO,1964-07-01,,66.75,61.0,64.25,1.0489795918367346
18542,CTR,CATERPILLAR TRACTOR INC,1964-07-01,,66.5,32.625,34.5,0.5257142857142857
18729,CL,COLGATE PALMOLIVE CO,1964-07-01,,48.5,46.5,46.625,0.9946666666666667
19350,DE,DEERE & CO,1964-07-01,,47.625,44.625,46.0,1.0193905817174516
19393,BMY,BRISTOL MYERS CO,1964-07-01,,69.25,63.0,69.0,1.0866141732283465
19561,BA,BOEING CO,1964-07-01,,56.375,53.0,55.875,1.051764705882353
20482,ABT,ABBOTT LABORATORIES,1964-07-01,,43.0,38.375,42.75,1.1176470588235294
21573,IP,INTERNATIONAL PAPER CO,1964-07-01,,33.5,31.5,32.25,1.015748031496063
21776,PE,PHILADELPHIA ELECTRIC CO,1964-07-01,,34.875,33.0,34.25,1.0418250950570342
21936,PFE,PFIZER CHAS & CO INC,1964-07-01,,51.375,47.125,50.875,1.0853333333333333
22293,GLW,CORNING GLASS WORKS,1964-07-01,,241.5,225.0,225.0,0.9841443411700382
22509,PPG,PITTSBURGH PLATE GLASS CO,1964-07-01,,74.875,67.625,68.0,0.9158249158249159
22592,MMM,MINNESOTA MINING & MFG CO,1964-07-01,,64.25,58.25,60.0,1.021276595744681
22752,MRK,MERCK & CO INC,1964-07-01,,41.875,37.25,41.375,1.110738255033557
22779,MOT,MOTOROLA INC,1964-07-01,,97.25,90.0,90.75,0.9945205479452055
23026,OEC,OHIO EDISON CO,1964-07-01,,56.0,51.625,55.5,1.0546318289786223
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1964-07-01,,38.875,37.375,38.875,1.0298013245033113
23819,HAL,HALLIBURTON CO,1964-07-01,,34.0,31.625,34.0,1.0187265917602997
23931,NSP,NORTHERN STATES POWER CO MN,1964-07-01,,36.5,34.0,36.5,1.0656934306569343
24010,MSU,MIDDLE SOUTH UTILITIES INC,1964-07-01,,48.5,44.375,47.0,1.0444444444444445
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1964-07-01,,47.75,43.25,45.75,1.0397727272727273
24643,AA,ALUMINUM COMPANY AMER,1964-07-01,,72.375,66.875,67.5,0.9424083769633508
25320,CPB,CAMPBELL SOUP CO,1964-07-01,,37.0,36.0,36.375,0.9831081081081081
25785,F,FORD MOTOR CO DEL,1964-07-01,,54.0,51.5,52.0,0.9904761904761905
10145,ACD,ALLIED CHEMICAL CORP,1964-08-01,,53.625,51.5,52.125,0.9881516587677726
11308,KO,COCA COLA CO,1964-08-01,,139.875,131.5,136.75,0.9909420289855072
11404,ED,CONSOLIDATED EDISON CO NY INC,1964-08-01,,92.75,88.0,89.25,0.9635627530364372
11674,DTE,DETROIT EDISON CO,1964-08-01,,35.75,34.125,34.375,0.975177304964539
11762,ENX,EATON MFG CO,1964-08-01,,46.625,44.375,45.25,0.9836956521739131
11850,J,STANDARD OIL CO N J,1964-08-01,,88.0,84.0,85.0,0.96045197740113
12052,GD,GENERAL DYNAMICS CORP,1964-08-01,,33.25,29.75,32.75,1.048
12060,GE,GENERAL ELECTRIC CO,1964-08-01,,84.625,81.0,84.0,1.007496251874063
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1964-08-01,,462.0,425.5,440.5,0.9534632034632035
13856,PEP,PEPSI COLA CO,1964-08-01,,60.5,54.5,54.5,0.897119341563786
13901,MO,PHILIP MORRIS INC,1964-08-01,,80.75,73.0,80.5,1.089678510998308
13928,P,PHILLIPS PETROLEUM CO,1964-08-01,,55.125,53.0,54.125,0.9840909090909091
14541,SD,STANDARD OIL CO CALIFORNIA,1964-08-01,,67.625,64.0,64.5,0.9772727272727273
15579,TXN,TEXAS INSTRUMENTS INC,1964-08-01,,79.625,74.625,75.25,0.9632
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1964-08-01,,33.5,32.375,33.0,0.9924812030075187
16600,HSY,HERSHEY CHOCOLATE CORP,1964-08-01,,35.75,34.5,35.25,1.0
16678,KR,KROGER CO,1964-08-01,,35.5,32.0,32.125,0.9178571428571428
17005,MES,MELVILLE SHOE CORP,1964-08-01,,21.5,18.875,20.5,1.0314465408805031
17478,MHP,MCGRAW HILL INC,1964-08-01,,35.875,33.625,34.0,0.9714285714285714
17750,KMB,KIMBERLY CLARK CORP,1964-08-01,,60.25,56.5,57.125,0.9891774891774892
17830,UA,UNITED AIRCRAFT CORP,1964-08-01,,54.375,46.75,54.125,1.1394736842105262
18163,PG,PROCTER & GAMBLE CO,1964-08-01,,85.375,82.125,84.375,1.0014836795252227
18411,SO,SOUTHERN CO,1964-08-01,,64.625,61.0,61.5,0.9571984435797666
18542,CTR,CATERPILLAR TRACTOR INC,1964-08-01,,34.625,31.375,33.75,0.9782608695652174
18729,CL,COLGATE PALMOLIVE CO,1964-08-01,,47.25,43.625,44.25,0.9490616621983914
19350,DE,DEERE & CO,1964-08-01,,46.125,41.875,45.125,0.9809782608695652
19393,BMY,BRISTOL MYERS CO,1964-08-01,,70.0,65.25,67.0,0.9710144927536232
19561,BA,BOEING CO,1964-08-01,,60.625,53.5,60.25,1.0782997762863535
20482,ABT,ABBOTT LABORATORIES,1964-08-01,,43.0,36.5,37.0,0.8654970760233918
21573,IP,INTERNATIONAL PAPER CO,1964-08-01,,33.25,31.625,32.25,1.0
21776,PE,PHILADELPHIA ELECTRIC CO,1964-08-01,,35.375,33.125,35.125,1.0255474452554745
21936,PFE,PFIZER CHAS & CO INC,1964-08-01,,50.25,46.75,47.375,0.9312039312039312
22293,GLW,CORNING GLASS WORKS,1964-08-01,,229.0,208.5,211.5,0.94
22509,PPG,PITTSBURGH PLATE GLASS CO,1964-08-01,,73.375,67.375,70.875,1.0422794117647058
22592,MMM,MINNESOTA MINING & MFG CO,1964-08-01,,60.375,57.25,57.5,0.9583333333333334
22752,MRK,MERCK & CO INC,1964-08-01,,44.5,39.0,40.5,0.9788519637462235
22779,MOT,MOTOROLA INC,1964-08-01,,92.5,83.0,85.0,0.9366391184573003
23026,OEC,OHIO EDISON CO,1964-08-01,,58.375,55.75,56.75,1.0225225225225225
23712,PEG,PUBLIC SERVICE ELECTRIC & GAS CO,1964-08-01,,39.0,38.0,38.125,0.9807073954983923
23819,HAL,HALLIBURTON CO,1964-08-01,,35.125,32.5,34.375,1.0110294117647058
23931,NSP,NORTHERN STATES POWER CO MN,1964-08-01,,37.125,36.0,36.5,1.0
24010,MSU,MIDDLE SOUTH UTILITIES INC,1964-08-01,,47.875,45.625,47.625,1.0132978723404256
24109,AEP,AMERICAN ELECTRIC POWER CO INC,1964-08-01,,46.375,44.0,44.5,0.9726775956284153
24643,AA,ALUMINUM COMPANY AMER,1964-08-01,,69.0,64.5,65.5,0.9703703703703703
25320,CPB,CAMPBELL SOUP CO,1964-08-01,,36.375,34.75,35.0,0.9621993127147767
25785,F,FORD MOTOR CO DEL,1964-08-01,,52.75,50.125,51.875,0.9975961538461539
10145,ACD,ALLIED CHEMICAL CORP,1964-09-01,,54.0,51.625,53.5,1.026378896882494
11308,KO,COCA COLA CO,1964-09-01,,137.5,132.5,135.0,0.9872029250457038
11404,ED,CONSOLIDATED EDISON CO NY INC,1964-09-01,,95.625,89.25,95.625,1.0714285714285714
11674,DTE,DETROIT EDISON CO,1964-09-01,,35.625,34.125,34.875,1.0145454545454546
11762,ENX,EATON MFG CO,1964-09-01,,47.625,44.25,46.75,1.0331491712707181
11850,J,STANDARD OIL CO N J,1964-09-01,,88.875,84.0,86.25,1.0147058823529411
12052,GD,GENERAL DYNAMICS CORP,1964-09-01,,38.25,32.625,36.625,1.118320610687023
12060,GE,GENERAL ELECTRIC CO,1964-09-01,,89.875,83.5,89.375,1.0639880952380951
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,1964-09-01,,446.0,412.0,436.5,0.9909194097616345
13856,PEP,PEPSI COLA CO,1964-09-01,,59.875,53.625,59.25,1.0871559633027523
13901,MO,PHILIP MORRIS INC,1964-09-01,,83.0,78.0,79.75,0.9906832298136646
13928,P,PHILLIPS PETROLEUM CO,1964-09-01,,55.625,53.375,53.5,0.9884526558891455
14541,SD,STANDARD OIL CO CALIFORNIA,1964-09-01,,66.875,63.875,64.375,0.998062015503876
15579,TXN,TEXAS INSTRUMENTS INC,1964-09-01,,84.375,74.0,83.25,1.106312292358804
15720,SCE,SOUTHERN CALIFORNIA EDISON CO,1964-09-01,,35.75,33.0,34.125,1.0340909090909092
16600,HSY,HERSHEY CHOCOLATE CORP,1964-09-01,,36.75,35.125,36.25,1.0283687943262412
16678,KR,KROGER CO,1964-09-01,,34.75,32.125,34.25,1.066147859922179
17005,MES,MELVILLE SHOE CORP,1964-09-01,,23.25,20.25,22.125,1.079268292682927
17478,MHP,MCGRAW HILL INC,1964-09-01,,36.0,34.0,35.75,1.0514705882352942
17750,KMB,KIMBERLY CLARK CORP,1964-09-01,,62.5,56.875,62.0,1.0853391684901532
17830,UA,UNITED AIRCRAFT CORP,1964-09-01,,61.125,54.0,59.0,1.090069284064665
18163,PG,PROCTER & GAMBLE CO,1964-09-01,,85.125,82.125,84.75,1.0044444444444445
18411,SO,SOUTHERN CO,1964-09-01,,65.0,61.75,64.5,1.048780487804878
18542,CTR,CATERPILLAR TRACTOR INC,1964-09-01,,37.875,33.625,35.5,1.0518518518518518
18729,CL,COLGATE PALMOLIVE CO,1964-09-01,,47.625,44.375,47.375,1.0706214689265536
19350,DE,DEERE & CO,1964-09-01,,45.875,42.25,42.5,0.9418282548476454
19393,BMY,BRISTOL MYERS CO,1964-09-01,,67.5,64.75,66.75,0.996268656716418
19561,BA,BOEING CO,1964-09-01,,67.25,60.375,67.125,1.1141078838174274
20482,ABT,ABBOTT LABORATORIES,1964-09-01,,41.75,36.25,40.5,1.0945945945945945
21573,IP,INTERNATIONAL PAPER CO,1964-09-01,,36.375,32.0,36.25,1.124031007751938
21776,PE,PHILADELPHIA ELECTRIC CO,1964-09-01,,37.5,35.125,36.75,1.0462633451957295
21936,PFE,PFIZER CHAS & CO INC,1964-09-01,,50.0,46.75,47.875,1.0105540897097625
22293,GLW,CORNING GLASS WORKS,1964-09-01,,217.5,201.5,217.0,1.0260047281323876
22509,PPG,PITTSBURGH PLATE GLASS CO,1964-09-01,,73.75,69.75,71.0,1.001763668430335
