permno,ticker,company_name,date,open_price,high_price,low_price,close_price,close_ratio
22779,MOT,MOTOROLA INC,2002-04-01,14.06,16.33,13.15,15.4,1.084507042253521
23026,FE,FIRSTENERGY CORP,2002-04-01,34.5,34.6,31.61,33.3,0.9629843840370156
23712,PEG,PUBLIC SERVICE ENTERPRISE GP INC,2002-04-01,45.55,47.25,44.15,46.35,1.012008733624454
23819,HAL,HALLIBURTON CO,2002-04-01,17.17,18.21,16.26,16.99,0.9953134153485648
23931,XEL,X C E L ENERGY INC,2002-04-01,25.15,26.49,24.2432,25.43,1.003155818540434
24010,ETR,ENTERGY CORP NEW,2002-04-01,43.35,46.58,43.11,46.4,1.068878138677724
24109,AEP,AMERICAN ELECTRIC POWER CO INC,2002-04-01,46.09,48.8,45.31,45.8,0.9937079626817097
24643,AA,ALCOA INC,2002-04-01,37.74,39.09,33.2,34.03,0.9016958134605193
25320,CPB,CAMPBELL SOUP CO,2002-04-01,26.72,28.31,26.36,27.61,1.030223880597015
25785,F,FORD MOTOR CO DEL,2002-04-01,15.91,16.75,14.88,16.0,0.9702850212249848
10145,HON,HONEYWELL INTERNATIONAL INC,2002-05-01,37.0,39.51,35.49,39.2,1.0687022900763359
11308,KO,COCA COLA CO,2002-05-01,55.76,57.91,53.8,55.56,1.0009007386056565
11404,ED,CONSOLIDATED EDISON INC,2002-05-01,43.45,45.4,42.4,43.77,1.0041293874741912
11674,DTE,D T E ENERGY CO,2002-05-01,45.14,47.7,44.06,46.8,1.0322011468901633
11762,ETN,EATON CORP,2002-05-01,85.0,87.58,78.6,80.82,0.9552062403971162
11850,XOM,EXXON MOBIL CORP,2002-05-01,39.9,41.13,38.68,39.93,0.9940253920836445
12052,GD,GENERAL DYNAMICS CORP,2002-05-01,96.75,102.5,96.57,100.6,1.0361520238953548
12060,GE,GENERAL ELECTRIC CO,2002-05-01,31.75,33.45,30.4,31.14,0.9870047543581616
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,2002-05-01,83.85,86.49,75.92,80.45,0.9604823304680038
13856,PEP,PEPSICO INC,2002-05-01,51.95,53.23,50.03,51.98,1.0015414258188824
13901,MO,PHILIP MORRIS COS INC,2002-05-01,54.55,57.47,53.43,57.25,1.051809663788352
13928,P,PHILLIPS PETROLEUM CO,2002-05-01,59.61,61.34,56.76,57.55,0.9622136766427019
14541,CVX,CHEVRONTEXACO CORP,2002-05-01,86.72,90.5,86.45,87.25,1.0062276554030678
15579,TXN,TEXAS INSTRUMENTS INC,2002-05-01,31.0,32.74,27.0,28.67,0.9269317814419658
15720,EIX,EDISON INTERNATIONAL,2002-05-01,18.0,19.6,17.86,18.66,1.028099173553719
16600,HSY,HERSHEY FOODS CORP,2002-05-01,67.6,69.36,65.72,66.73,0.9813235294117647
16678,KR,KROGER CO,2002-05-01,22.67,23.81,21.91,22.35,0.9815546772068511
17005,CVS,C V S CORP,2002-05-01,33.28,35.65,31.86,32.03,0.9566905615292712
17478,MHP,MCGRAW HILL COS INC,2002-05-01,62.75,68.0,62.46,63.13,0.9865604000625098
17750,KMB,KIMBERLY CLARK CORP,2002-05-01,65.0,66.79,63.44,64.92,0.9969287469287469
17830,UTX,UNITED TECHNOLOGIES CORP,2002-05-01,69.5,71.09,67.14,68.87,0.9814735642012256
18163,PG,PROCTER & GAMBLE CO,2002-05-01,90.8,93.73,86.4,89.55,0.9921338355860846
18411,SO,SOUTHERN CO,2002-05-01,28.2,28.65,25.75,27.0,0.9523809523809523
18542,CAT,CATERPILLAR INC,2002-05-01,54.62,56.35,51.25,52.27,0.9569754668619553
18729,CL,COLGATE PALMOLIVE CO,2002-05-01,53.26,55.85,51.3,54.2,1.0224485946047914
19350,DE,DEERE & CO,2002-05-01,44.4,48.4,42.09,47.0,1.0500446827524577
19393,BMY,BRISTOL MYERS SQUIBB CO,2002-05-01,28.65,31.7,28.0,31.12,1.0805555555555555
19561,BA,BOEING CO,2002-05-01,44.9,46.03,42.461,42.65,0.9562780269058296
20482,ABT,ABBOTT LABORATORIES,2002-05-01,54.1,55.0,44.05,47.5,0.8804448563484708
21573,IP,INTERNATIONAL PAPER CO,2002-05-01,41.95,45.2,40.79,43.1,1.0403089548636253
21776,EXC,EXELON CORP,2002-05-01,54.3,56.99,50.1,53.49,0.9850828729281768
21936,PFE,PFIZER INC,2002-05-01,36.7,37.85,34.31,34.6,0.951856946354883
22293,GLW,CORNING INC,2002-05-01,6.94,6.97,4.76,4.8,0.7174887892376681
22509,PPG,P P G INDUSTRIES INC,2002-05-01,52.2,58.99,51.15,57.18,1.093098833874976
22592,MMM,3M CO,2002-05-01,125.8,130.60001,123.0,125.43,0.9970588235294118
22752,MRK,MERCK & CO INC,2002-05-01,54.05,58.85,54.01,57.1,1.0507913139492087
22779,MOT,MOTOROLA INC,2002-05-01,15.52,17.12,14.38,15.99,1.0383116883116883
23026,FE,FIRSTENERGY CORP,2002-05-01,33.05,34.98,31.73,34.51,1.0363363363363363
23712,PEG,PUBLIC SERVICE ENTERPRISE GP INC,2002-05-01,46.35,47.22,43.4,45.28,0.9769147788565264
23819,HAL,HALLIBURTON CO,2002-05-01,16.9,19.63,15.49,18.55,1.0918187168922897
23931,XEL,X C E L ENERGY INC,2002-05-01,25.45,26.39,19.8,21.49,0.8450648839952811
24010,ETR,ENTERGY CORP NEW,2002-05-01,46.34,46.85,43.3,43.98,0.9478448275862069
24109,AEP,AMERICAN ELECTRIC POWER CO INC,2002-05-01,45.84,46.79,41.85,42.73,0.9329694323144104
24643,AA,ALCOA INC,2002-05-01,34.0,36.85,33.21,34.98,1.0279165442256832
25320,CPB,CAMPBELL SOUP CO,2002-05-01,27.6,28.37,26.85,28.25,1.0231800072437522
25785,F,FORD MOTOR CO DEL,2002-05-01,15.97,18.23,15.6,17.65,1.103125
10145,HON,HONEYWELL INTERNATIONAL INC,2002-06-01,39.2,39.2,33.97,35.23,0.8987244897959183
11308,KO,COCA COLA CO,2002-06-01,54.9,57.45,52.95,56.0,1.0079193664506838
11404,ED,CONSOLIDATED EDISON INC,2002-06-01,43.78,43.8,40.1,41.75,0.9538496687228696
11674,DTE,D T E ENERGY CO,2002-06-01,46.8,46.85,42.65,44.64,0.9538461538461539
11762,ETN,EATON CORP,2002-06-01,80.85,81.1,69.94,72.75,0.9001484780994803
11850,XOM,EXXON MOBIL CORP,2002-06-01,40.0,41.02,38.5,40.92,1.0247933884297522
12052,GD,GENERAL DYNAMICS CORP,2002-06-01,100.85,111.18,97.11,106.35,1.0571570576540754
12060,GE,GENERAL ELECTRIC CO,2002-06-01,31.14,31.4,27.42,29.05,0.9328837508028259
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,2002-06-01,80.75,80.95,66.1,72.0,0.8949658172778123
13856,PEP,PEPSICO INC,2002-06-01,51.7,52.18,47.21,48.2,0.9272797229703732
13901,MO,PHILIP MORRIS COS INC,2002-06-01,57.25,57.79,40.35,43.68,0.7629694323144105
13928,P,PHILLIPS PETROLEUM CO,2002-06-01,57.56,59.36,54.53,58.88,1.023110338835795
14541,CVX,CHEVRONTEXACO CORP,2002-06-01,87.95,88.75,85.0,88.5,1.0143266475644699
15579,TXN,TEXAS INSTRUMENTS INC,2002-06-01,28.7,28.7,22.15,23.7,0.8266480641785838
15720,EIX,EDISON INTERNATIONAL,2002-06-01,18.66,19.25,16.26,17.0,0.9110396570203644
16600,HSY,HERSHEY FOODS CORP,2002-06-01,66.73,67.05,62.13,62.5,0.9366102202907238
16678,KR,KROGER CO,2002-06-01,22.45,22.67,18.5,19.9,0.8903803131991052
17005,CVS,C V S CORP,2002-06-01,32.0,33.84,30.24,30.6,0.9553543552919138
17478,MHP,MCGRAW HILL COS INC,2002-06-01,62.88,63.64,56.3,59.7,0.9456676698875337
17750,KMB,KIMBERLY CLARK CORP,2002-06-01,64.92,66.0,60.43,62.0,0.9550215650030807
17830,UTX,UNITED TECHNOLOGIES CORP,2002-06-01,68.8,71.0,63.9,67.9,0.9859154929577465
18163,PG,PROCTER & GAMBLE CO,2002-06-01,89.11,94.75,87.94,89.3,0.9972082635399219
18411,SO,SOUTHERN CO,2002-06-01,27.0,27.45,25.41,27.4,1.0148148148148148
18542,CAT,CATERPILLAR INC,2002-06-01,52.52,52.98,45.9,48.95,0.9364836426248326
18729,CL,COLGATE PALMOLIVE CO,2002-06-01,53.95,55.91,45.9,50.05,0.9234317343173432
19350,DE,DEERE & CO,2002-06-01,46.9,47.94,42.29,47.9,1.0191489361702128
19393,BMY,BRISTOL MYERS SQUIBB CO,2002-06-01,30.5,30.5,24.51,25.7,0.8258354755784062
19561,BA,BOEING CO,2002-06-01,43.4,45.09,41.45,45.0,1.0550996483001172
20482,ABT,ABBOTT LABORATORIES,2002-06-01,47.7,48.05,35.25,37.65,0.7926315789473685
21573,IP,INTERNATIONAL PAPER CO,2002-06-01,43.25,44.26,41.5,43.58,1.0111368909512761
21776,EXC,EXELON CORP,2002-06-01,53.7,54.85,50.5,52.3,0.9777528510001869
21936,PFE,PFIZER INC,2002-06-01,34.83,37.04,32.75,35.0,1.0115606936416186
22293,GLW,CORNING INC,2002-06-01,4.8,4.8,2.8,3.55,0.7395833333333334
22509,PPG,P P G INDUSTRIES INC,2002-06-01,57.6,61.9,54.6,61.9,1.0825463448758308
22592,MMM,3M CO,2002-06-01,125.18,129.60001,119.38,123.0,0.9806266443434585
22752,MRK,MERCK & CO INC,2002-06-01,57.05,57.19,47.6,50.64,0.8868651488616462
22779,MOT,MOTOROLA INC,2002-06-01,15.74,16.98,13.45,14.59,0.9124452782989368
23026,FE,FIRSTENERGY CORP,2002-06-01,34.53,35.12,32.61,33.38,0.9672558678643871
23712,PEG,PUBLIC SERVICE ENTERPRISE GP INC,2002-06-01,45.2,45.25,41.3,43.3,0.9562720848056537
23819,HAL,HALLIBURTON CO,2002-06-01,18.5,18.7,14.6,15.94,0.859299191374663
23931,XEL,X C E L ENERGY INC,2002-06-01,21.6,21.6,13.91,16.77,0.780362959516054
24010,ETR,ENTERGY CORP NEW,2002-06-01,43.98,43.98,41.05,42.44,0.9649840836743975
24109,AEP,AMERICAN ELECTRIC POWER CO INC,2002-06-01,42.83,42.84,39.0,40.02,0.9365785162649193
24643,AA,ALCOA INC,2002-06-01,35.13,35.28,30.17,33.15,0.9476843910806175
25320,CPB,CAMPBELL SOUP CO,2002-06-01,28.17,28.4,26.21,27.66,0.9791150442477876
25785,F,FORD MOTOR CO DEL,2002-06-01,17.7,17.84,15.25,16.0,0.9065155807365439
10145,HON,HONEYWELL INTERNATIONAL INC,2002-07-01,35.23,36.78,27.55,32.36,0.9185353391995459
11308,KO,COCA COLA CO,2002-07-01,56.25,57.5,43.6,49.94,0.8917857142857143
11404,ED,CONSOLIDATED EDISON INC,2002-07-01,41.75,42.95,32.65,42.85,1.0263473053892216
11674,DTE,D T E ENERGY CO,2002-07-01,44.35,44.56,33.05,40.96,0.9175627240143369
11762,ETN,EATON CORP,2002-07-01,73.0,73.8,60.6,69.82,0.959725085910653
11850,XOM,EXXON MOBIL CORP,2002-07-01,40.77,41.1,29.75,36.76,0.8983382209188661
12052,GD,GENERAL DYNAMICS CORP,2002-07-01,107.15,108.8,78.2,80.92,0.7608838740009403
12060,GE,GENERAL ELECTRIC CO,2002-07-01,29.06,32.2,23.75,32.2,1.108433734939759
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,2002-07-01,72.01,74.2,65.7,70.4,0.9777777777777777
13856,PEP,PEPSICO INC,2002-07-01,48.29,49.13,35.01,42.94,0.8908713692946059
13901,MO,PHILIP MORRIS COS INC,2002-07-01,43.55,47.61,40.3,46.05,1.0542582417582418
13928,P,PHILLIPS PETROLEUM CO,2002-07-01,58.85,59.21,44.75,51.75,0.87890625
14541,CVX,CHEVRONTEXACO CORP,2002-07-01,88.5,88.93,65.64,75.0,0.847457627118644
15579,TXN,TEXAS INSTRUMENTS INC,2002-07-01,24.4,27.25,21.11,23.15,0.9767932489451476
15720,EIX,EDISON INTERNATIONAL,2002-07-01,16.86,17.24,10.7,13.1,0.7705882352941177
16600,HSY,HERSHEY FOODS CORP,2002-07-01,62.7,79.49,56.45,78.46,1.25536
16678,KR,KROGER CO,2002-07-01,20.05,20.49,17.53,19.48,0.978894472361809
17005,CVS,C V S CORP,2002-07-01,30.4,30.74,23.55,28.6,0.934640522875817
17478,MHP,MCGRAW HILL COS INC,2002-07-01,59.6,62.55,50.71,62.55,1.0477386934673367
17750,KMB,KIMBERLY CLARK CORP,2002-07-01,62.45,63.4,52.45,61.05,0.9846774193548387
17830,UTX,UNITED TECHNOLOGIES CORP,2002-07-01,67.75,72.06,58.61,69.5,1.0235640648011781
18163,PG,PROCTER & GAMBLE CO,2002-07-01,89.34,90.95,74.08,88.99,0.9965285554311311
18411,SO,SOUTHERN CO,2002-07-01,27.17,28.8,23.22,28.78,1.0503649635036496
18542,CAT,CATERPILLAR INC,2002-07-01,49.2,49.4,39.05,44.7,0.9131767109295199
18729,CL,COLGATE PALMOLIVE CO,2002-07-01,50.25,52.5,44.05,51.35,1.025974025974026
19350,DE,DEERE & CO,2002-07-01,47.89,49.18,37.5,42.02,0.8772442588726513
19393,BMY,BRISTOL MYERS SQUIBB CO,2002-07-01,25.9,26.09,19.49,23.43,0.9116731517509727
19561,BA,BOEING CO,2002-07-01,44.97,45.28,37.1,41.52,0.9226666666666666
20482,ABT,ABBOTT LABORATORIES,2002-07-01,38.08,41.41,29.8,41.41,1.099867197875166
21573,IP,INTERNATIONAL PAPER CO,2002-07-01,43.57,44.1,35.42,39.82,0.9137218907755851
21776,EXC,EXELON CORP,2002-07-01,52.3,52.3,37.85,49.05,0.9378585086042065
21936,PFE,PFIZER INC,2002-07-01,35.0,35.23,25.13,32.35,0.9242857142857143
22293,GLW,CORNING INC,2002-07-01,3.55,4.5,1.6,1.6,0.4507042253521127
22509,PPG,P P G INDUSTRIES INC,2002-07-01,61.9,62.86,48.36,57.4,0.9273021001615509
22592,MMM,3M CO,2002-07-01,125.75,130.09,108.2,125.83,1.0230081300813008
22752,MRK,MERCK & CO INC,2002-07-01,50.89,51.09,38.5,49.6,0.9794628751974723
22779,MOT,MOTOROLA INC,2002-07-01,14.75,16.05,10.49,11.6,0.7950651130911583
23026,FE,FIRSTENERGY CORP,2002-07-01,33.22,33.55,24.85,30.75,0.921210305572199
23712,PEG,PUBLIC SERVICE ENTERPRISE GP INC,2002-07-01,43.5,43.5,28.0,34.55,0.7979214780600462
23819,HAL,HALLIBURTON CO,2002-07-01,15.8,15.84,8.97,13.2,0.8281053952321205
23931,XEL,X C E L ENERGY INC,2002-07-01,17.01,17.2,5.12,6.96,0.4150268336314848
24010,ETR,ENTERGY CORP NEW,2002-07-01,42.44,42.61,32.12,40.53,0.954995287464656
24109,AEP,AMERICAN ELECTRIC POWER CO INC,2002-07-01,40.0,40.37,22.74,32.91,0.8223388305847077
24643,AA,ALCOA INC,2002-07-01,33.4,33.8,22.75,27.05,0.8159879336349924
25320,CPB,CAMPBELL SOUP CO,2002-07-01,27.52,27.99,21.0,23.3,0.8423716558206796
25785,F,FORD MOTOR CO DEL,2002-07-01,16.0,17.5,11.52,13.47,0.841875
10145,HON,HONEYWELL INTERNATIONAL INC,2002-08-01,32.36,33.87,28.6,29.95,0.9255253399258344
11308,KO,COCA COLA CO,2002-08-01,49.85,53.4,47.55,51.0,1.0212254705646775
11404,ED,CONSOLIDATED EDISON INC,2002-08-01,42.5,43.8,40.5,40.69,0.9495915985997666
11674,DTE,D T E ENERGY CO,2002-08-01,40.96,44.45,39.66,42.91,1.047607421875
11762,ETN,EATON CORP,2002-08-01,69.25,74.41,64.93,70.74,1.0131767401890577
11850,XOM,EXXON MOBIL CORP,2002-08-01,35.25,37.8,32.32,35.45,0.9643634385201306
12052,GD,GENERAL DYNAMICS CORP,2002-08-01,80.92,85.3,73.25,78.64,0.9718240237271379
12060,GE,GENERAL ELECTRIC CO,2002-08-01,32.1,32.98,28.27,30.15,0.9363354037267081
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,2002-08-01,70.4,82.85,65.85,75.38,1.0707386363636364
13856,PEP,PEPSICO INC,2002-08-01,42.94,45.21,38.85,39.55,0.9210526315789473
13901,MO,PHILIP MORRIS COS INC,2002-08-01,46.0,52.0,44.75,50.0,1.0857763300760044
13928,P,PHILLIPS PETROLEUM CO,2002-08-01,51.1,53.13,46.5,52.58,1.0160386473429952
14541,CVX,CHEVRONTEXACO CORP,2002-08-01,73.75,80.0,67.6,76.63,1.0217333333333334
15579,TXN,TEXAS INSTRUMENTS INC,2002-08-01,23.0,23.41,18.16,19.7,0.8509719222462203
15720,EIX,EDISON INTERNATIONAL,2002-08-01,13.0,13.77,10.5,11.98,0.9145038167938931
16600,HSY,HERSHEY FOODS CORP,2002-08-01,76.75,77.52,70.99,75.75,0.9654601070609228
16678,KR,KROGER CO,2002-08-01,19.23,20.75,17.45,18.08,0.9281314168377823
17005,CVS,C V S CORP,2002-08-01,28.9,31.4,26.44,29.39,1.0276223776223776
17478,MHP,MCGRAW HILL COS INC,2002-08-01,62.3,65.98,58.27,63.41,1.0137490007993606
17750,KMB,KIMBERLY CLARK CORP,2002-08-01,60.9,61.5,58.12,59.84,0.9801801801801802
17830,UTX,UNITED TECHNOLOGIES CORP,2002-08-01,69.25,69.29,57.39,59.39,0.8545323741007195
18163,PG,PROCTER & GAMBLE CO,2002-08-01,88.74,92.9,86.5,88.65,0.9961793459939319
18411,SO,SOUTHERN CO,2002-08-01,28.2,29.24,27.34,28.96,1.0062543432939541
18542,CAT,CATERPILLAR INC,2002-08-01,44.4,46.2,40.3,43.64,0.9762863534675615
18729,CL,COLGATE PALMOLIVE CO,2002-08-01,51.3,55.15,50.77,54.55,1.062317429406037
19350,DE,DEERE & CO,2002-08-01,42.06,47.99,39.5,45.92,1.0928129462160876
19393,BMY,BRISTOL MYERS SQUIBB CO,2002-08-01,23.4,26.5,21.7,24.95,1.064874093043107
19561,BA,BOEING CO,2002-08-01,41.0,41.65,34.1,37.07,0.8928227360308285
20482,ABT,ABBOTT LABORATORIES,2002-08-01,41.25,41.93,36.28,40.03,0.966674716252113
21573,IP,INTERNATIONAL PAPER CO,2002-08-01,39.82,40.82,36.73,37.65,0.9455047714716223
21776,EXC,EXELON CORP,2002-08-01,48.95,52.83,45.9,46.82,0.9545361875637105
21936,PFE,PFIZER INC,2002-08-01,32.29,35.01,29.45,33.08,1.022565687789799
22293,GLW,CORNING INC,2002-08-01,1.58,2.33,1.5,2.0,1.25
22509,PPG,P P G INDUSTRIES INC,2002-08-01,57.4,58.6,53.28,56.27,0.9803135888501742
22592,MMM,3M CO,2002-08-01,125.25,129.48,116.5,124.95,0.9930064372566161
22752,MRK,MERCK & CO INC,2002-08-01,49.36,54.0,45.35,50.52,1.0185483870967742
22779,MOT,MOTOROLA INC,2002-08-01,11.6,13.76,10.25,12.0,1.0344827586206897
23026,FE,FIRSTENERGY CORP,2002-08-01,30.4,34.78,29.69,33.0,1.0731707317073171
23712,PEG,PUBLIC SERVICE ENTERPRISE GP INC,2002-08-01,34.55,36.95,32.3,35.2,1.0188133140376265
23819,HAL,HALLIBURTON CO,2002-08-01,13.2,15.45,11.3,15.2,1.1515151515151516
23931,XEL,X C E L ENERGY INC,2002-08-01,7.05,10.83,6.405,9.66,1.3879310344827587
24010,ETR,ENTERGY CORP NEW,2002-08-01,40.54,44.95,39.3,42.19,1.0409573155687144
24109,AEP,AMERICAN ELECTRIC POWER CO INC,2002-08-01,33.0,36.79,30.55,34.1,1.036159222120936
24643,AA,ALCOA INC,2002-08-01,26.95,27.8,23.9,25.09,0.9275415896487985
25320,CPB,CAMPBELL SOUP CO,2002-08-01,23.3,23.9,21.0,23.15,0.9935622317596566
25785,F,FORD MOTOR CO DEL,2002-08-01,13.37,13.52,10.65,11.77,0.8737936154417223
10145,HON,HONEYWELL INTERNATIONAL INC,2002-09-01,29.65,30.8,21.33,21.66,0.7232053422370618
11308,KO,COCA COLA CO,2002-09-01,50.4,51.59,46.411,47.96,0.9403921568627451
11404,ED,CONSOLIDATED EDISON INC,2002-09-01,40.75,40.92,38.06,40.22,0.9884492504300811
11674,DTE,D T E ENERGY CO,2002-09-01,42.42,42.7,38.451,40.7,0.9484968538802144
11762,ETN,EATON CORP,2002-09-01,70.35,70.38,61.4,63.74,0.9010460842521911
11850,XOM,EXXON MOBIL CORP,2002-09-01,34.25,35.8,31.18,31.9,0.8998589562764457
12052,GD,GENERAL DYNAMICS CORP,2002-09-01,78.0,88.02,74.06,81.33,1.034206510681587
12060,GE,GENERAL ELECTRIC CO,2002-09-01,29.5,29.7,23.51,24.65,0.8175787728026535
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,2002-09-01,74.2,77.5,57.99,58.31,0.7735473600424516
13856,PEP,PEPSICO INC,2002-09-01,39.55,41.4,34.0,36.95,0.934260429835651
13901,MO,PHILIP MORRIS COS INC,2002-09-01,50.0,50.4,37.52,38.8,0.776
13928,P,PHILLIPS PETROLEUM CO,2002-09-01,52.58,53.2,45.87,46.24,0.8794218333967287
14541,CVX,CHEVRONTEXACO CORP,2002-09-01,75.25,76.5,68.2,69.25,0.9036930705989821
15579,TXN,TEXAS INSTRUMENTS INC,2002-09-01,19.2,21.85,14.21,14.77,0.749746192893401
15720,EIX,EDISON INTERNATIONAL,2002-09-01,11.8,12.0,8.8,10.0,0.8347245409015025
16600,HSY,HERSHEY FOODS CORP,2002-09-01,75.1,75.7,61.4,62.05,0.8191419141914191
16678,KR,KROGER CO,2002-09-01,18.15,18.72,13.5,14.1,0.7798672566371682
17005,CVS,C V S CORP,2002-09-01,29.39,30.08,24.5,25.35,0.8625382783259612
17478,MHP,MCGRAW HILL COS INC,2002-09-01,62.9,64.4,59.65,61.22,0.9654628607475162
17750,KMB,KIMBERLY CLARK CORP,2002-09-01,59.25,60.88,55.6,56.64,0.946524064171123
17830,UTX,UNITED TECHNOLOGIES CORP,2002-09-01,58.9,62.69,55.24,56.49,0.9511702306785654
18163,PG,PROCTER & GAMBLE CO,2002-09-01,88.66,93.5,86.36,89.38,1.008234630569656
18411,SO,SOUTHERN CO,2002-09-01,29.1,29.14,26.5,28.78,0.9937845303867403
18542,CAT,CATERPILLAR INC,2002-09-01,43.6,43.94,36.33,37.22,0.8528872593950504
18729,CL,COLGATE PALMOLIVE CO,2002-09-01,53.55,57.25,52.5,53.95,0.9890009165902841
19350,DE,DEERE & CO,2002-09-01,45.9,48.5,43.52,45.45,0.9897648083623694
19393,BMY,BRISTOL MYERS SQUIBB CO,2002-09-01,24.95,26.48,23.45,23.8,0.9539078156312625
19561,BA,BOEING CO,2002-09-01,36.8,37.8,33.2,34.13,0.9206905853790127
20482,ABT,ABBOTT LABORATORIES,2002-09-01,39.5,43.85,37.13,40.4,1.0092430676992257
21573,IP,INTERNATIONAL PAPER CO,2002-09-01,36.31,38.0,31.75,33.39,0.8868525896414342
21776,EXC,EXELON CORP,2002-09-01,45.85,48.71,42.15,47.5,1.014523707817172
21936,PFE,PFIZER INC,2002-09-01,32.03,32.9,27.0,29.02,0.8772672309552599
22293,GLW,CORNING INC,2002-09-01,1.9,2.25,1.36,1.6,0.8
22509,PPG,P P G INDUSTRIES INC,2002-09-01,56.02,56.17,44.01,44.7,0.7943842189443754
22592,MMM,3M CO,2002-09-01,123.65,127.15,108.45,109.97,0.8801120448179272
22752,MRK,MERCK & CO INC,2002-09-01,49.45,50.33,44.44,45.71,0.9047901821060966
22779,MOT,MOTOROLA INC,2002-09-01,11.55,12.8,9.81,10.18,0.8483333333333334
23026,FE,FIRSTENERGY CORP,2002-09-01,32.0,32.58,28.76,29.89,0.9057575757575758
23712,PEG,PUBLIC SERVICE ENTERPRISE GP INC,2002-09-01,33.2,34.466,28.65,30.5,0.8664772727272727
23819,HAL,HALLIBURTON CO,2002-09-01,14.82,16.0,12.05,12.91,0.8493421052631579
23931,XEL,X C E L ENERGY INC,2002-09-01,9.42,9.79,8.1,9.31,0.9637681159420289
24010,ETR,ENTERGY CORP NEW,2002-09-01,41.94,42.12,38.0,41.6,0.9860156435174212
24109,AEP,AMERICAN ELECTRIC POWER CO INC,2002-09-01,33.25,33.65,25.56,28.51,0.8360703812316715
24643,AA,ALCOA INC,2002-09-01,24.45,24.5,18.35,19.3,0.7692307692307693
25320,CPB,CAMPBELL SOUP CO,2002-09-01,23.0,23.4,21.17,22.08,0.95377969762419
25785,F,FORD MOTOR CO DEL,2002-09-01,11.5,11.51,9.24,9.8,0.832625318606627
10145,HON,HONEYWELL INTERNATIONAL INC,2002-10-01,22.1,24.69,18.77,23.94,1.1052631578947367
11308,KO,COCA COLA CO,2002-10-01,48.4,53.1,44.57,46.48,0.969140950792327
11404,ED,CONSOLIDATED EDISON INC,2002-10-01,40.3,45.16,39.51,42.57,1.0584286424664346
11674,DTE,D T E ENERGY CO,2002-10-01,41.05,46.0,38.2,45.09,1.107862407862408
11762,ETN,EATON CORP,2002-10-01,63.65,72.99,59.1,68.39,1.0729526200188264
11850,XOM,EXXON MOBIL CORP,2002-10-01,32.18,36.5,32.03,33.66,1.0551724137931033
12052,GD,GENERAL DYNAMICS CORP,2002-10-01,81.33,85.4,74.08,79.13,0.9729497110537317
12060,GE,GENERAL ELECTRIC CO,2002-10-01,24.75,27.21,21.4,25.25,1.024340770791075
12490,IBM,INTERNATIONAL BUSINESS MACHS COR,2002-10-01,59.2,79.79,54.01,78.94,1.3537986623220717
13856,PEP,PEPSICO INC,2002-10-01,37.01,45.16,35.59,44.1,1.1935047361299054
13901,MO,PHILIP MORRIS COS INC,2002-10-01,39.27,44.09,35.4,40.75,1.050257731958763
13928,COP,CONOCOPHILLIPS,2002-10-01,46.0,49.99,44.03,48.5,1.0488754325259515
14541,CVX,CHEVRONTEXACO CORP,2002-10-01,69.85,75.43,66.3,67.63,0.9766064981949458
15579,TXN,TEXAS INSTRUMENTS INC,2002-10-01,15.0,18.44,13.1,15.86,1.073798239675017
15720,EIX,EDISON INTERNATIONAL,2002-10-01,10.0,10.8,7.8,10.05,1.005
16600,HSY,HERSHEY FOODS CORP,2002-10-01,62.05,65.85,61.22,65.07,1.0486704270749396
16678,KR,KROGER CO,2002-10-01,13.98,15.9,11.0,14.8,1.049645390070922
17005,CVS,C V S CORP,2002-10-01,25.36,28.94,23.03,27.73,1.0938856015779093
17478,MHP,MCGRAW HILL COS INC,2002-10-01,61.31,66.1,55.51,64.5,1.0535772623325712
17750,KMB,KIMBERLY CLARK CORP,2002-10-01,56.67,58.18,49.7,51.5,0.9092514124293786
17830,UTX,UNITED TECHNOLOGIES CORP,2002-10-01,57.0,63.9,48.83,61.67,1.0916976456009913
18163,PG,PROCTER & GAMBLE CO,2002-10-01,89.5,92.35,84.75,88.45,0.9895949876929961
18411,SO,SOUTHERN CO,2002-10-01,28.76,31.14,26.7,29.7,1.0319666435024322
18542,CAT,CATERPILLAR INC,2002-10-01,37.35,43.5,33.75,40.85,1.0975282106394413
18729,CL,COLGATE PALMOLIVE CO,2002-10-01,54.0,57.99,53.133,54.98,1.019091751621872
19350,DE,DEERE & CO,2002-10-01,45.85,49.25,41.7,46.39,1.0206820682068207
19393,BMY,BRISTOL MYERS SQUIBB CO,2002-10-01,24.1,25.19,20.74,24.61,1.0340336134453783
19561,BA,BOEING CO,2002-10-01,34.32,36.02,28.53,29.75,0.871667154995605
20482,ABT,ABBOTT LABORATORIES,2002-10-01,40.48,44.95,38.08,41.87,1.0363861386138613
21573,IP,INTERNATIONAL PAPER CO,2002-10-01,33.9,38.89,31.35,34.93,1.0461215932914045
21776,EXC,EXELON CORP,2002-10-01,48.1,50.6,42.38,50.4,1.0610526315789475
