permno,company_name,date,price,return_ex_div,volume,shares_out_thousands,dividend_cash_amount,book_to_market_value,pe_ratio,finegrained_volatility_12m
10145,HONEYWELL INTERNATIONAL INC,2003-01-31,24.44,0.018333,717515.0,821051.0,0.0,4.656520227364728e-07,-88.88888888888889,6.588736716180997
10145,HONEYWELL INTERNATIONAL INC,2003-02-28,22.89,-0.063421,579608.0,821051.0,0.1875,4.97183723708143e-07,-88.88888888888889,6.521588101347433
10145,HONEYWELL INTERNATIONAL INC,2003-03-31,21.36,-0.066841,945258.0,855585.0,0.0,5.112913194137337e-07,-88.88888888888889,6.289496776131599
10145,HONEYWELL INTERNATIONAL INC,2003-04-30,23.6,0.104869,740508.0,855585.0,0.0,4.627619738422606e-07,-88.88888888888889,5.789060739223967
10145,HONEYWELL INTERNATIONAL INC,2003-05-30,26.2,0.11017,815617.0,857902.0,0.1875,4.157132415754315e-07,-88.88888888888889,4.345831858856789
10145,HONEYWELL INTERNATIONAL INC,2003-06-30,26.85,0.024809,896300.0,857902.0,0.0,4.056494200847785e-07,-88.88888888888889,3.2602783855853894
10145,HONEYWELL INTERNATIONAL INC,2003-07-31,28.28,0.053259,746209.0,857902.0,0.0,3.851374444581437e-07,-88.88888888888889,2.599684712818217
10145,HONEYWELL INTERNATIONAL INC,2003-08-29,28.99,0.025106,584345.0,860055.0,0.1875,3.747644519288777e-07,-88.88888888888889,2.4411540986454465
10145,HONEYWELL INTERNATIONAL INC,2003-09-30,26.35,-0.091066,756222.0,860055.0,0.0,4.12312009920993e-07,-88.88888888888889,2.251803822393412
10145,HONEYWELL INTERNATIONAL INC,2003-10-31,30.61,0.16167,831301.0,860055.0,0.0,3.549304626402537e-07,-88.88888888888889,2.6829930143687726
10145,HONEYWELL INTERNATIONAL INC,2003-11-28,29.69,-0.030056,561124.0,862051.0,0.1875,3.6508137050525947e-07,-88.88888888888889,2.9100874713501663
10145,HONEYWELL INTERNATIONAL INC,2003-12-31,33.43,0.125968,1001211.0,862051.0,0.0,3.832625489623849e-07,21.42948717948718,3.502841595394281
10145,HONEYWELL INTERNATIONAL INC,2004-01-30,36.12,0.080467,948883.0,862051.0,0.0,3.547194632284753e-07,21.42948717948718,4.2934547613639635
10145,HONEYWELL INTERNATIONAL INC,2004-02-27,35.05,-0.029624,622961.0,862051.0,0.1875,3.65548274231456e-07,21.42948717948718,4.445048573208386
10145,HONEYWELL INTERNATIONAL INC,2004-03-31,33.85,-0.034237,740682.0,858795.0,0.0,3.799422059573476e-07,21.42948717948718,3.960669900484783
10145,HONEYWELL INTERNATIONAL INC,2004-04-30,34.58,0.021566,602408.0,858795.0,0.0,3.719214479946853e-07,21.42948717948718,3.6221423428014567
10145,HONEYWELL INTERNATIONAL INC,2004-05-28,33.7,-0.025448,484310.0,859196.0,0.1875,3.814552292162227e-07,21.42948717948718,3.3895771614367187
10145,HONEYWELL INTERNATIONAL INC,2004-06-30,36.63,0.086944,618342.0,859196.0,0.0,3.509429763741935e-07,21.42948717948718,3.3564086145579566
10145,HONEYWELL INTERNATIONAL INC,2004-07-30,37.61,0.026754,739611.0,859196.0,0.0,3.417984904170888e-07,21.42948717948718,3.4271574713358897
10145,HONEYWELL INTERNATIONAL INC,2004-08-31,35.98,-0.04334,677365.0,859572.0,0.1875,3.571266837823114e-07,21.42948717948718,3.2643733446610264
10145,HONEYWELL INTERNATIONAL INC,2004-09-30,35.86,-0.003335,585407.0,859572.0,0.0,3.583217535551468e-07,21.42948717948718,2.3662761628322193
10145,HONEYWELL INTERNATIONAL INC,2004-10-29,33.68,-0.060792,890727.0,859572.0,0.0,3.815147886724336e-07,21.42948717948718,2.062702698946826
10145,HONEYWELL INTERNATIONAL INC,2004-11-30,35.33,0.048991,660125.0,860168.0,0.1875,3.634450856542239e-07,21.42948717948718,1.336718052363795
10145,HONEYWELL INTERNATIONAL INC,2004-12-31,35.41,0.002264,861597.0,860168.0,0.0,3.824542018037204e-07,23.76510067114094,1.2221763995083772
10145,HONEYWELL INTERNATIONAL INC,2005-01-31,35.98,0.016097,821259.0,860168.0,0.0,3.763953108913213e-07,23.76510067114094,1.214454610102868
10145,HONEYWELL INTERNATIONAL INC,2005-02-28,37.97,0.055309,759916.0,850772.0,0.20625,3.606075870268694e-07,23.76510067114094,1.4318000960859123
10145,HONEYWELL INTERNATIONAL INC,2005-03-31,37.21,-0.020016,806275.0,850772.0,0.0,3.679728588930457e-07,23.76510067114094,1.3976137672563045
10145,HONEYWELL INTERNATIONAL INC,2005-04-29,35.76,-0.038968,688235.0,850772.0,0.0,3.8289345859648294e-07,23.76510067114094,1.3422121044505047
10145,HONEYWELL INTERNATIONAL INC,2005-05-31,36.23,0.013143,893758.0,853030.0,0.20625,3.7692592231716906e-07,23.76510067114094,1.1448471513700529
10145,HONEYWELL INTERNATIONAL INC,2005-06-30,36.63,0.011041,794350.0,853030.0,0.0,3.728098871294304e-07,23.76510067114094,1.1448471513700529
10145,HONEYWELL INTERNATIONAL INC,2005-07-29,39.28,0.072345,856371.0,853030.0,0.0,3.476585072696292e-07,23.76510067114094,1.410740188265723
10145,HONEYWELL INTERNATIONAL INC,2005-08-31,38.28,-0.025458,614665.0,855147.0,0.20625,3.5585734947042577e-07,23.76510067114094,1.5188681990418853
10145,HONEYWELL INTERNATIONAL INC,2005-09-30,37.5,-0.020376,672886.0,855147.0,0.0,3.632591823394106e-07,23.76510067114094,1.5328731193416296
10145,HONEYWELL INTERNATIONAL INC,2005-10-31,34.2,-0.088,913881.0,842759.0,0.0,4.041654080083622e-07,23.76510067114094,1.447649086895031
10145,HONEYWELL INTERNATIONAL INC,2005-11-30,36.54,0.068421,809312.0,842759.0,0.20625,3.782828941950188e-07,23.76510067114094,1.3884029958149824
10145,HONEYWELL INTERNATIONAL INC,2005-12-30,37.25,0.019431,948868.0,842759.0,0.0,3.710726699029795e-07,23.76510067114094,1.327322150387475
10145,HONEYWELL INTERNATIONAL INC,2006-01-31,38.42,0.031409,770941.0,842759.0,0.0,3.631079507818634e-07,19.919786096256683,1.3596554264915872
10145,HONEYWELL INTERNATIONAL INC,2006-02-28,40.95,0.065851,898915.0,842759.0,0.22688,3.406741750681121e-07,19.919786096256683,1.7484042508077384
10145,HONEYWELL INTERNATIONAL INC,2006-03-31,42.77,0.044444,681418.0,831304.0,0.0,3.306719814248309e-07,19.919786096256683,2.3425010914909965
10145,HONEYWELL INTERNATIONAL INC,2006-04-28,42.5,-0.006313,687227.0,827938.0,0.0,3.341256158282952e-07,19.919786096256683,2.5983787194512487
10145,HONEYWELL INTERNATIONAL INC,2006-05-31,41.18,-0.031059,721445.0,827938.0,0.22688,3.448358104104553e-07,19.919786096256683,2.619006867058028
10145,HONEYWELL INTERNATIONAL INC,2006-06-30,40.3,-0.02137,761585.0,827938.0,0.0,3.523657238884007e-07,19.919786096256683,2.5571828426823977
10145,HONEYWELL INTERNATIONAL INC,2006-07-31,38.7,-0.039702,960226.0,818941.0,0.0,3.709650018895172e-07,19.919786096256683,2.5589005392349864
10145,HONEYWELL INTERNATIONAL INC,2006-08-31,38.72,0.000517,731596.0,818941.0,0.22688,3.707733877356486e-07,19.919786096256683,2.5500141116662682
10145,HONEYWELL INTERNATIONAL INC,2006-09-29,40.9,0.056302,674877.0,818941.0,0.0,3.510108942084185e-07,19.919786096256683,2.5466786153138954
10145,HONEYWELL INTERNATIONAL INC,2006-10-31,42.12,0.029829,794238.0,816510.0,0.0,3.418587085657912e-07,19.919786096256683,2.0661974662885165
10145,HONEYWELL INTERNATIONAL INC,2006-11-30,42.98,0.020418,685499.0,816510.0,0.22688,3.350183528336697e-07,19.919786096256683,1.90782817185758
10145,HONEYWELL INTERNATIONAL INC,2006-12-29,45.24,0.052583,856399.0,816510.0,0.0,3.182822459060814e-07,19.919786096256683,2.035390663119794
10145,HONEYWELL INTERNATIONAL INC,2007-01-31,45.69,0.009947,670514.0,816510.0,0.0,2.699809063831048e-07,17.881422924901187,2.1978879324561627
10145,HONEYWELL INTERNATIONAL INC,2007-02-28,46.4,0.01554,730004.0,799928.0,0.25,2.713606293531936e-07,17.881422924901187,2.535051849329303
10145,HONEYWELL INTERNATIONAL INC,2007-03-30,46.06,-0.007328,927978.0,794532.0,0.0,2.752202533146012e-07,17.881422924901187,2.759461272631226
10145,HONEYWELL INTERNATIONAL INC,2007-04-30,54.18,0.176292,1034270.0,779718.0,0.0,2.3841806353873778e-07,17.881422924901187,4.3408932016209265
10145,HONEYWELL INTERNATIONAL INC,2007-05-31,57.91,0.068845,1810490.0,779718.0,0.25,2.230614864881508e-07,17.881422924901187,5.915370323200904
10145,HONEYWELL INTERNATIONAL INC,2007-06-29,56.28,-0.028147,1048249.0,779718.0,0.0,2.2952186713803858e-07,17.881422924901187,6.542912195651096
10145,HONEYWELL INTERNATIONAL INC,2007-07-31,57.51,0.021855,1138470.0,748396.0,0.0,2.340134890783995e-07,17.881422924901187,6.813374714486191
10145,HONEYWELL INTERNATIONAL INC,2007-08-31,56.15,-0.023648,1254939.0,748396.0,0.25,2.396814916633794e-07,17.881422924901187,6.546816714320695
10145,HONEYWELL INTERNATIONAL INC,2007-09-28,59.47,0.059127,780476.0,748396.0,0.0,2.263009207482555e-07,17.881422924901187,6.579291375216609
10145,HONEYWELL INTERNATIONAL INC,2007-10-31,60.41,0.015806,821300.0,746770.0,0.0,2.232646772357857e-07,17.881422924901187,6.495464618182459
10145,HONEYWELL INTERNATIONAL INC,2007-11-30,56.62,-0.062738,1086627.0,746770.0,0.25,2.3820945163924082e-07,17.881422924901187,5.868650663147377
10145,HONEYWELL INTERNATIONAL INC,2007-12-31,61.57,0.087425,871319.0,746770.0,0.0,2.165353825938033e-07,19.240625,5.670852843241172
10145,HONEYWELL INTERNATIONAL INC,2008-01-31,59.07,-0.040604,1234897.0,746770.0,0.0,2.256997377061193e-07,19.240625,4.978288238730082
10145,HONEYWELL INTERNATIONAL INC,2008-02-29,57.54,-0.025902,1181254.0,744383.0,0.275,2.3244413045279926e-07,19.240625,3.9677544026816287
10145,HONEYWELL INTERNATIONAL INC,2008-03-31,56.42,-0.019465,1018651.0,741000.0,0.0,2.381406847908089e-07,19.240625,2.067195985489442
10145,HONEYWELL INTERNATIONAL INC,2008-04-30,59.4,0.052818,1033195.0,741524.0,0.0,2.2603371921802613e-07,19.240625,1.773545285237253
10145,HONEYWELL INTERNATIONAL INC,2008-05-30,59.62,0.003704,724397.0,741524.0,0.275,2.25199646453384e-07,19.240625,1.8166644425895226
10145,HONEYWELL INTERNATIONAL INC,2008-06-30,50.28,-0.156659,1254834.0,741524.0,0.0,2.670326754485034e-07,19.240625,2.92330707289256
10145,HONEYWELL INTERNATIONAL INC,2008-07-31,50.84,0.011138,1502241.0,744436.0,0.0,2.63058281806286e-07,19.240625,3.556868195988686
10145,HONEYWELL INTERNATIONAL INC,2008-08-29,50.17,-0.013179,753281.0,744436.0,0.275,2.665713184578747e-07,19.240625,4.1064194939881045
10145,HONEYWELL INTERNATIONAL INC,2008-09-30,41.55,-0.171816,1469922.0,744436.0,0.0,3.218744415651403e-07,19.240625,5.905275697256275
10145,HONEYWELL INTERNATIONAL INC,2008-10-31,30.45,-0.267148,2315203.0,726287.0,0.0,4.501832377133691e-07,19.240625,9.043611967805898
10145,HONEYWELL INTERNATIONAL INC,2008-11-28,27.86,-0.085058,1291626.0,726287.0,0.275,4.920344432294361e-07,19.240625,11.432822068699627
10145,HONEYWELL INTERNATIONAL INC,2008-12-31,32.83,0.178392,1627978.0,726287.0,0.0,3.306911285511075e-07,8.6622691292876,11.881091260715678
10145,HONEYWELL INTERNATIONAL INC,2009-01-30,32.81,-0.000609,1280851.0,726287.0,0.0,3.308927080259938e-07,8.6622691292876,12.074091314074366
10145,HONEYWELL INTERNATIONAL INC,2009-02-27,26.83,-0.182262,1500736.0,735181.0,0.3025,3.997484149256714e-07,8.6622691292876,12.605669359458865
10145,HONEYWELL INTERNATIONAL INC,2009-03-31,27.86,0.03839,1640393.0,735753.0,0.0,3.846702006349709e-07,8.6622691292876,12.590212287906253
10145,HONEYWELL INTERNATIONAL INC,2009-04-30,31.21,0.120244,1640626.0,743849.0,0.0,3.396433732261784e-07,8.6622691292876,11.392427675141658
10145,HONEYWELL INTERNATIONAL INC,2009-05-29,33.16,0.06248,1335226.0,743849.0,0.3025,3.1967037630847494e-07,8.6622691292876,9.308576161342588
10145,HONEYWELL INTERNATIONAL INC,2009-06-30,31.4,-0.053076,1304628.0,743849.0,0.0,3.37588206318122e-07,8.6622691292876,8.272612124573277
10145,HONEYWELL INTERNATIONAL INC,2009-07-31,34.7,0.105096,1250877.0,752054.0,0.0,3.02150416585528e-07,8.6622691292876,6.551353954440572
10145,HONEYWELL INTERNATIONAL INC,2009-08-31,36.76,0.059366,1038482.0,752054.0,0.3025,2.852181571141954e-07,8.6622691292876,4.12597867178207
10145,HONEYWELL INTERNATIONAL INC,2009-09-30,37.15,0.010609,1373442.0,752054.0,0.0,2.822239422750424e-07,8.6622691292876,3.350378088116906
10145,HONEYWELL INTERNATIONAL INC,2009-10-30,35.89,-0.033917,1347432.0,763044.0,0.0,2.879245240429422e-07,8.6622691292876,3.498406996784687
10145,HONEYWELL INTERNATIONAL INC,2009-11-30,38.47,0.071886,889378.0,763044.0,0.3025,2.686147951105068e-07,8.6622691292876,3.593945561214052
10145,HONEYWELL INTERNATIONAL INC,2009-12-31,39.2,0.018976,1081774.0,763044.0,0.0,3.1379419209141817e-07,13.706293706293708,3.975507590995277
10145,HONEYWELL INTERNATIONAL INC,2010-01-29,38.64,-0.014286,1163568.0,763044.0,0.0,3.1834193400578656e-07,13.706293706293708,4.195450187134596
10145,HONEYWELL INTERNATIONAL INC,2010-02-26,40.16,0.039338,1079882.0,764552.0,0.3025,3.0568900407327573e-07,13.706293706293708,3.7909493493975033
10145,HONEYWELL INTERNATIONAL INC,2010-03-31,45.27,0.127241,1241253.0,764976.0,0.0,2.710330456472042e-07,13.706293706293708,3.9768751056653673
10145,HONEYWELL INTERNATIONAL INC,2010-04-30,47.47,0.048597,1083840.0,766182.0,0.0,2.5806515797926055e-07,13.706293706293708,4.60659893933464
10145,HONEYWELL INTERNATIONAL INC,2010-05-28,42.77,-0.09901,1372768.0,766182.0,0.3025,2.864239665484101e-07,13.706293706293708,4.486584041744516
10145,HONEYWELL INTERNATIONAL INC,2010-06-30,39.03,-0.087445,1339396.0,766182.0,0.0,3.1387017804959e-07,13.706293706293708,3.801505582919726
10145,HONEYWELL INTERNATIONAL INC,2010-07-30,42.86,0.09813,1100621.0,772210.0,0.0,2.835913381017085e-07,13.706293706293708,3.5625972607669727
10145,HONEYWELL INTERNATIONAL INC,2010-08-31,39.06,-0.088661,979612.0,772210.0,0.3025,3.111808692022332e-07,13.706293706293708,3.413228610195137
10145,HONEYWELL INTERNATIONAL INC,2010-09-30,43.94,0.124936,1016920.0,772210.0,0.0,2.766209547346205e-07,13.706293706293708,3.3703852850522895
10145,HONEYWELL INTERNATIONAL INC,2010-10-29,47.11,0.072144,1024534.0,780173.0,0.0,2.553739119833047e-07,13.706293706293708,3.3610410544497857
10145,HONEYWELL INTERNATIONAL INC,2010-11-30,49.71,0.05519,1116205.0,780173.0,0.3025,2.4201699846174784e-07,13.706293706293708,3.8228392589801468
10145,HONEYWELL INTERNATIONAL INC,2010-12-31,53.16,0.069403,850779.0,780173.0,0.0,2.725080991639796e-07,20.367816091954023,4.623215790164247
10145,HONEYWELL INTERNATIONAL INC,2011-01-31,56.01,0.053612,842845.0,780173.0,0.0,2.586418595171783e-07,20.367816091954023,5.410987909015765
10145,HONEYWELL INTERNATIONAL INC,2011-02-28,57.91,0.033923,653305.0,784122.0,0.3325,2.488961042655353e-07,20.367816091954023,6.176766585726304
10145,HONEYWELL INTERNATIONAL INC,2011-03-31,59.71,0.031083,965934.0,785076.0,0.0,2.410996226892021e-07,20.367816091954023,7.135888596426201
10145,HONEYWELL INTERNATIONAL INC,2011-04-29,61.23,0.025456,884654.0,787008.0,0.0,2.345372866456928e-07,20.367816091954023,8.049958215588862
10145,HONEYWELL INTERNATIONAL INC,2011-05-31,59.55,-0.027438,875780.0,787008.0,0.3325,2.4115395568960146e-07,20.367816091954023,8.253157338897964
10145,HONEYWELL INTERNATIONAL INC,2011-06-30,59.59,0.000672,857294.0,787008.0,0.0,2.4099208023688146e-07,20.367816091954023,7.70986538419598
10145,HONEYWELL INTERNATIONAL INC,2011-07-29,53.1,-0.108911,915187.0,782425.0,0.0,2.720307903617291e-07,20.367816091954023,7.089221011186891
10145,HONEYWELL INTERNATIONAL INC,2011-08-31,47.81,-0.099623,2042783.0,782425.0,0.3325,3.021299930601928e-07,20.367816091954023,5.824009019619146
10145,HONEYWELL INTERNATIONAL INC,2011-09-30,43.91,-0.081573,1227444.0,782425.0,0.0,3.2896458593049e-07,20.367816091954023,5.828756819477475
10145,HONEYWELL INTERNATIONAL INC,2011-10-31,52.4,0.19335,1186839.0,773497.0,0.0,2.7884661853990817e-07,20.367816091954023,5.44200017540334
10145,HONEYWELL INTERNATIONAL INC,2011-11-30,54.15,0.033397,974254.0,773497.0,0.3725,2.698349549675196e-07,20.367816091954023,5.233094208974176
10145,HONEYWELL INTERNATIONAL INC,2011-12-30,54.35,0.003693,792166.0,773497.0,0.0,2.688420020513558e-07,20.367816091954023,5.208807808690761
10145,HONEYWELL INTERNATIONAL INC,2012-01-31,58.04,0.067893,770289.0,773497.0,0.0,2.557593415239684e-07,22.83613445378151,5.277923934711935
10145,HONEYWELL INTERNATIONAL INC,2012-02-29,59.57,0.026361,647815.0,775364.0,0.3725,2.485903750117832e-07,22.83613445378151,5.377768138504504
10145,HONEYWELL INTERNATIONAL INC,2012-03-30,61.05,0.024845,822998.0,776278.0,0.0,2.4227834368016105e-07,22.83613445378151,5.49074834828928
10145,HONEYWELL INTERNATIONAL INC,2012-04-30,60.66,-0.006388,823272.0,779181.0,0.0,2.429275569633777e-07,22.83613445378151,5.437900385816169
10145,HONEYWELL INTERNATIONAL INC,2012-05-31,55.66,-0.082427,788227.0,779181.0,0.3725,2.6475001087672454e-07,22.83613445378151,5.278261522221947
10145,HONEYWELL INTERNATIONAL INC,2012-06-29,55.84,0.003234,871336.0,779181.0,0.0,2.6389659035455745e-07,22.83613445378151,5.091056031429097
10145,HONEYWELL INTERNATIONAL INC,2012-07-31,58.05,0.039577,782944.0,780569.0,0.0,2.533984879064276e-07,22.83613445378151,5.148808261641772
10145,HONEYWELL INTERNATIONAL INC,2012-08-31,58.45,0.006891,570878.0,780569.0,0.3725,2.516643665178463e-07,22.83613445378151,4.668487117867627
10145,HONEYWELL INTERNATIONAL INC,2012-09-28,59.75,0.022241,623397.0,780569.0,0.0,2.46188823815366e-07,22.83613445378151,2.8023511503193026
10145,HONEYWELL INTERNATIONAL INC,2012-10-31,61.24,0.024937,796418.0,783372.0,0.0,2.393394650328302e-07,22.83613445378151,2.5377374497050083
10145,HONEYWELL INTERNATIONAL INC,2012-11-30,61.33,0.00147,703842.0,783372.0,0.41,2.389882412948071e-07,22.83613445378151,2.371081296613508
10145,HONEYWELL INTERNATIONAL INC,2012-12-31,63.47,0.034893,700844.0,783372.0,0.0,2.735886996217162e-07,16.970588235294116,2.3230992556311456
10145,HONEYWELL INTERNATIONAL INC,2013-01-31,68.24,0.075154,721544.0,783372.0,0.0,2.5446475329704466e-07,16.970588235294116,3.3906782864823675
10145,HONEYWELL INTERNATIONAL INC,2013-02-28,70.1,0.027257,656338.0,783788.0,0.41,2.475814317224139e-07,16.970588235294116,4.40288817055611
10145,HONEYWELL INTERNATIONAL INC,2013-03-28,75.35,0.074893,772646.0,782520.0,0.0,2.3070446251253461e-07,16.970588235294116,6.013118235083147
10145,HONEYWELL INTERNATIONAL INC,2013-04-30,73.54,-0.024021,835511.0,786784.0,0.0,2.351015827983592e-07,16.970588235294116,6.784995254682134
10145,HONEYWELL INTERNATIONAL INC,2013-05-31,78.46,0.066902,701769.0,786784.0,0.41,2.2035904153697859e-07,16.970588235294116,7.562694124730996
10145,HONEYWELL INTERNATIONAL INC,2013-06-28,79.34,0.011216,604958.0,786784.0,0.0,2.1791492814458453e-07,16.970588235294116,7.919396594705974
10145,HONEYWELL INTERNATIONAL INC,2013-07-31,82.98,0.045879,640812.0,784843.0,0.0,2.0887115987167265e-07,16.970588235294116,8.525664419145103
10145,HONEYWELL INTERNATIONAL INC,2013-08-30,79.57,-0.041094,495624.0,784843.0,0.41,2.1782240600919186e-07,16.970588235294116,8.24537165856559
10145,HONEYWELL INTERNATIONAL INC,2013-09-30,83.04,0.043609,476879.0,784843.0,0.0,2.0872024140355729e-07,16.970588235294116,8.066354927610087
10145,HONEYWELL INTERNATIONAL INC,2013-10-31,86.73,0.044436,663367.0,784673.0,0.0,1.9988336060185105e-07,16.970588235294116,8.028320845983808
10145,HONEYWELL INTERNATIONAL INC,2013-11-29,88.51,0.020523,431080.0,784673.0,0.45,1.9586356191389162e-07,16.970588235294116,7.587922770409195
10145,HONEYWELL INTERNATIONAL INC,2013-12-31,91.37,0.032313,498981.0,784673.0,0.0,2.548414007695146e-07,18.31062124248497,7.18031584305717
10145,HONEYWELL INTERNATIONAL INC,2014-01-31,91.23,-0.001532,610836.0,784673.0,0.0,2.552324760310265e-07,18.31062124248497,6.885493974489
10145,HONEYWELL INTERNATIONAL INC,2014-02-28,94.44,0.035186,588948.0,784132.0,0.45,2.46727274714634e-07,18.31062124248497,6.746167037434411
10145,HONEYWELL INTERNATIONAL INC,2014-03-31,92.76,-0.017789,672379.0,781993.0,0.0,2.518829158521306e-07,18.31062124248497,6.655526013407827
10145,HONEYWELL INTERNATIONAL INC,2014-04-30,92.9,0.001509,602178.0,783120.0,0.0,2.511413868139817e-07,18.31062124248497,5.883289316514601
10145,HONEYWELL INTERNATIONAL INC,2014-05-30,93.15,0.002691,541577.0,783120.0,0.45,2.504673626947816e-07,18.31062124248497,5.511879457273327
10145,HONEYWELL INTERNATIONAL INC,2014-06-30,92.95,-0.002147,501808.0,783120.0,0.0,2.510062919313491e-07,18.31062124248497,4.937928270647222
10145,HONEYWELL INTERNATIONAL INC,2014-07-31,91.83,-0.012049,680142.0,782544.0,0.0,2.542546868811631e-07,18.31062124248497,4.583090131288227
10145,HONEYWELL INTERNATIONAL INC,2014-08-29,95.23,0.037025,522087.0,782544.0,0.45,2.451770229580721e-07,18.31062124248497,3.4791687443283648
10145,HONEYWELL INTERNATIONAL INC,2014-09-30,93.12,-0.022157,530784.0,782544.0,0.0,2.507324731131573e-07,18.31062124248497,2.3783333864212337
10145,HONEYWELL INTERNATIONAL INC,2014-10-31,96.12,0.032217,942981.0,782810.0,0.0,2.428243252246781e-07,18.31062124248497,1.9938699617173032
10145,HONEYWELL INTERNATIONAL INC,2014-11-28,99.07,0.030691,414466.0,782810.0,0.5175,2.35593763405633e-07,18.31062124248497,2.242747739768895
10145,HONEYWELL INTERNATIONAL INC,2014-12-31,99.92,0.00858,513839.0,782810.0,0.0,2.287569890610564e-07,18.503703703703703,2.7439928880543722
10145,HONEYWELL INTERNATIONAL INC,2015-01-30,97.76,-0.021617,698420.0,782810.0,0.0,2.3381135788646426e-07,18.503703703703703,2.7068738258527802
10145,HONEYWELL INTERNATIONAL INC,2015-02-27,102.78,0.05135,459191.0,782663.0,0.5175,2.224332694143929e-07,18.503703703703703,3.5169695762113014
10145,HONEYWELL INTERNATIONAL INC,2015-03-31,104.31,0.014886,654821.0,780629.0,0.0,2.1974172803059425e-07,18.503703703703703,4.177762559073436
10145,HONEYWELL INTERNATIONAL INC,2015-04-30,100.92,-0.032499,574345.0,781707.0,0.0,2.2680985404341095e-07,18.503703703703703,4.174416308317522
